site,config_a,config_b,side,feature,mean_matched,events_matched,valid_feature_events_matched,mean_unmatched,events_unmatched,valid_feature_events_unmatched,mean_difference
hill,endpoint_corridor_0.025,sda_florita2013_0.025,right,absolute_amplitude,0.3579728539436479,3497,3497,0.28769327687585394,1818,1818,0.07027957706779397
hill,endpoint_corridor_0.025,sda_florita2013_0.025,right,power_range,0.3857115092871813,3497,3497,0.300439590961917,1818,1818,0.08527191832526426
hill,endpoint_corridor_0.025,sda_florita2013_0.025,right,power_start,0.5138855559811629,3497,3497,0.4949377136195801,1818,1818,0.018947842361582812
hill,endpoint_corridor_0.025,sda_florita2013_0.025,right,upward_fraction,0.5024306548470118,3497,3497,0.5066006600660066,1818,1818,-0.004170005218994799
hill,endpoint_corridor_0.025,sda_florita2013_0.025,right,wind_prewindow_ms,9.2272349596194,3497,3497,9.055369932451743,1818,1818,0.17186502716765695
hill,endpoint_corridor_0.025,threshold_1h,left,duration_hours,0.7293948126801153,3470,3470,0.5552693208430913,4270,4270,0.17412549183702397
hill,endpoint_corridor_0.025,threshold_1h,left,amplitude,-0.009155319915876616,3470,3470,0.00778198023189236,4270,4270,-0.016937300147768976
hill,endpoint_corridor_0.025,threshold_1h,left,absolute_amplitude,0.29984342694967375,3470,3470,0.30882366099748615,4270,4270,-0.008980234047812397
hill,endpoint_corridor_0.025,threshold_1h,left,power_range,0.29984342694967375,3470,3470,0.30882366099748615,4270,4270,-0.008980234047812397
hill,endpoint_corridor_0.025,threshold_1h,left,power_start,0.502901558533207,3470,3470,0.5093965567778016,4270,4270,-0.006494998244594652
hill,endpoint_corridor_0.025,threshold_1h,left,upward_fraction,0.4835734870317003,3470,3470,0.5084309133489462,4270,4270,-0.024857426317245912
hill,endpoint_corridor_0.025,threshold_1h,left,wind_prewindow_ms,9.079600546127551,3470,3470,9.214160703412263,4270,4270,-0.13456015728471193
hill,endpoint_corridor_0.025,threshold_1h,right,duration_hours,1.126512968299712,3470,3470,1.4803921568627452,3570,3570,-0.35387918856303324
hill,endpoint_corridor_0.025,threshold_1h,right,amplitude,-0.012833750651473512,3470,3470,0.013504250743108756,3570,3570,-0.02633800139458227
hill,endpoint_corridor_0.025,threshold_1h,right,absolute_amplitude,0.3494416768165209,3470,3470,0.39188612216766394,3570,3570,-0.042444445351143056
hill,endpoint_corridor_0.025,threshold_1h,right,power_range,0.3589483315557812,3470,3470,0.42237993027134696,3570,3570,-0.06343159871556575
hill,endpoint_corridor_0.025,threshold_1h,right,power_start,0.5052455213345048,3470,3470,0.49646866194358746,3570,3570,0.00877685939091738
hill,endpoint_corridor_0.025,threshold_1h,right,upward_fraction,0.4847262247838617,3470,3470,0.5240896358543418,3570,3570,-0.03936341107048008
hill,endpoint_corridor_0.025,threshold_1h,right,wind_prewindow_ms,9.059376434130122,3470,3470,9.091909396242137,3570,3570,-0.03253296211201473
hill,endpoint_corridor_0.025,threshold_2h,left,duration_hours,1.2282321899736148,379,379,0.6027034370330118,7361,7361,0.6255287529406031
hill,endpoint_corridor_0.025,threshold_2h,left,amplitude,-0.011761767752179405,379,379,0.0008039404238778052,7361,7361,-0.01256570817605721
hill,endpoint_corridor_0.025,threshold_2h,left,absolute_amplitude,0.29688180776058304,379,379,0.3052052056559397,7361,7361,-0.008323397895356688
hill,endpoint_corridor_0.025,threshold_2h,left,power_range,0.29688180776058304,379,379,0.3052052056559397,7361,7361,-0.008323397895356688
hill,endpoint_corridor_0.025,threshold_2h,left,power_start,0.46745591638922523,379,379,0.5084942145414922,7361,7361,-0.041038298152267005
hill,endpoint_corridor_0.025,threshold_2h,left,upward_fraction,0.47757255936675463,379,379,0.49830186116016845,7361,7361,-0.020729301793413812
hill,endpoint_corridor_0.025,threshold_2h,left,wind_prewindow_ms,8.74909519630246,379,379,9.174673688253545,7361,7361,-0.4255784919510859
hill,endpoint_corridor_0.025,threshold_2h,right,duration_hours,2.199208443271768,379,379,3.037228747760303,5023,5023,-0.838020304488535
hill,endpoint_corridor_0.025,threshold_2h,right,amplitude,-0.02626950161656998,379,379,-0.005179803068572835,5023,5023,-0.021089698547997145
hill,endpoint_corridor_0.025,threshold_2h,right,absolute_amplitude,0.29922614027166416,379,379,0.3874374562838275,5023,5023,-0.08821131601216331
hill,endpoint_corridor_0.025,threshold_2h,right,power_range,0.3472280429102559,379,379,0.48318906353740004,5023,5023,-0.13596102062714416
hill,endpoint_corridor_0.025,threshold_2h,right,power_start,0.47598247777945696,379,379,0.49385040660341495,5023,5023,-0.01786792882395799
hill,endpoint_corridor_0.025,threshold_2h,right,upward_fraction,0.46701846965699206,379,379,0.5048775632092375,5023,5023,-0.037859093552245426
hill,endpoint_corridor_0.025,threshold_2h,right,wind_prewindow_ms,8.652296818445521,379,379,9.067937803233624,5023,5023,-0.4156409847881033
hill,endpoint_corridor_0.025,threshold_4h,left,duration_hours,2.375,4,4,0.6324327817993796,7736,7736,1.7425672182006204
hill,endpoint_corridor_0.025,threshold_4h,left,amplitude,0.09471218993698338,4,4,0.00013976819058177293,7736,7736,0.09457242174640161
hill,endpoint_corridor_0.025,threshold_4h,left,absolute_amplitude,0.22349320950715434,4,4,0.3048396782751558,7736,7736,-0.08134646876800145
hill,endpoint_corridor_0.025,threshold_4h,left,power_range,0.22349320950715434,4,4,0.3048396782751558,7736,7736,-0.08134646876800145
hill,endpoint_corridor_0.025,threshold_4h,left,power_start,0.3108225277886874,4,4,0.5065858861737702,7736,7736,-0.1957633583850828
hill,endpoint_corridor_0.025,threshold_4h,left,upward_fraction,0.75,4,4,0.4971561530506722,7736,7736,0.2528438469493278
hill,endpoint_corridor_0.025,threshold_4h,left,wind_prewindow_ms,7.555925245086349,4,4,9.15466085802128,7736,7736,-1.5987356129349317
hill,endpoint_corridor_0.025,threshold_4h,right,duration_hours,4.0,4,4,6.611568986568987,3276,3276,-2.6115689865689866
hill,endpoint_corridor_0.025,threshold_4h,right,amplitude,0.10727352197619447,4,4,0.0035472280379381517,3276,3276,0.10372629393825632
hill,endpoint_corridor_0.025,threshold_4h,right,absolute_amplitude,0.22505909353062722,4,4,0.3852188197201013,3276,3276,-0.16015972618947408
hill,endpoint_corridor_0.025,threshold_4h,right,power_range,0.23392728501471918,4,4,0.5741309405278627,3276,3276,-0.3402036555131436
hill,endpoint_corridor_0.025,threshold_4h,right,power_start,0.29826119574947635,4,4,0.47668614196386244,3276,3276,-0.1784249462143861
hill,endpoint_corridor_0.025,threshold_4h,right,upward_fraction,0.75,4,4,0.5048840048840049,3276,3276,0.24511599511599513
hill,endpoint_corridor_0.025,threshold_4h,right,wind_prewindow_ms,7.421995272239046,4,4,8.989837518305277,3276,3276,-1.5678422460662311
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,duration_hours,0.7405409006128431,7506,7506,0.9416126042632067,1079,1079,-0.20107170365036364
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,amplitude,0.0008090056122331496,7506,7506,-0.005790773581674558,1079,1079,0.006599779193907708
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,absolute_amplitude,0.3233486403837639,7506,7506,0.25872936563391524,1079,1079,0.06461927474984863
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,power_range,0.3233499256629077,7506,7506,0.2587378633535806,1079,1079,0.06461206230932709
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,power_start,0.5038966357742987,7506,7506,0.46739138031426647,1079,1079,0.03650525546003219
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,upward_fraction,0.49853450572875035,7506,7506,0.49582947173308617,1079,1079,0.0027050339956641856
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,left,wind_prewindow_ms,9.120220767839179,7506,7506,8.844886595170955,1079,1079,0.2753341726682237
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,duration_hours,0.8749000799360511,7506,7506,1.8824343015214384,1446,1446,-1.0075342215853873
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,amplitude,-0.0008509797238195918,7506,7506,0.000645016063961532,1446,1446,-0.0014959957877811237
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,absolute_amplitude,0.3487215350862071,7506,7506,0.29600960626362754,1446,1446,0.05271192882257958
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,power_range,0.34900956387508025,7506,7506,0.29832267222513176,1446,1446,0.050686891649948496
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,power_start,0.5046833742685216,7506,7506,0.4601514744596771,1446,1446,0.04453189980884453
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,upward_fraction,0.49853450572875035,7506,7506,0.5076071922544951,1446,1446,-0.009072686525744778
hill,endpoint_corridor_0.050,endpoint_corridor_0.100,right,wind_prewindow_ms,9.124135452931384,7506,7506,8.698764805683291,1446,1446,0.4253706472480925
hill,endpoint_corridor_0.050,financial_tail_1h,left,duration_hours,0.7893869479235333,1517,1517,0.760752688172043,7068,7068,0.028634259751490254
hill,endpoint_corridor_0.050,financial_tail_1h,left,amplitude,-0.019388880397101498,1517,1517,0.004136542585342125,7068,7068,-0.023525422982443624
hill,endpoint_corridor_0.050,financial_tail_1h,left,absolute_amplitude,0.3573676493162342,1517,1517,0.3061823933541028,7068,7068,0.051185255962131415
hill,endpoint_corridor_0.050,financial_tail_1h,left,power_range,0.3573676493162342,1517,1517,0.30618505554210124,7068,7068,0.05118259377413298
hill,endpoint_corridor_0.050,financial_tail_1h,left,power_start,0.5417612214777595,1517,1517,0.49019689792009313,7068,7068,0.05156432355766638
hill,endpoint_corridor_0.050,financial_tail_1h,left,upward_fraction,0.47659854976928145,1517,1517,0.5028296547821166,7068,7068,-0.026231105012835154
hill,endpoint_corridor_0.050,financial_tail_1h,left,wind_prewindow_ms,9.493718699763512,1517,1517,8.998024681953748,7068,7068,0.49569401780976463
hill,endpoint_corridor_0.050,financial_tail_1h,right,duration_hours,1.1044825313117996,1517,1517,1.4537878787878789,660,660,-0.3493053474760792
hill,endpoint_corridor_0.050,financial_tail_1h,right,amplitude,-0.021777107786262385,1517,1517,-0.06128603088473562,660,660,0.03950892309847324
hill,endpoint_corridor_0.050,financial_tail_1h,right,absolute_amplitude,0.4060980529319266,1517,1517,0.4209010346116965,660,660,-0.0148029816797699
hill,endpoint_corridor_0.050,financial_tail_1h,right,power_range,0.4114652134423412,1517,1517,0.4504515359734672,660,660,-0.038986322531125994
hill,endpoint_corridor_0.050,financial_tail_1h,right,power_start,0.5399243690413543,1517,1517,0.5522018953559165,660,660,-0.012277526314562137
hill,endpoint_corridor_0.050,financial_tail_1h,right,upward_fraction,0.4759393539881345,1517,1517,0.453030303030303,660,660,0.022909050957831467
hill,endpoint_corridor_0.050,financial_tail_1h,right,wind_prewindow_ms,9.510296707505892,1517,1517,9.65005060654096,660,660,-0.13975389903506752
hill,endpoint_corridor_0.050,financial_tail_2h,left,duration_hours,1.3571428571428572,322,322,0.742768970107709,8263,8263,0.6143738870351482
hill,endpoint_corridor_0.050,financial_tail_2h,left,amplitude,-0.012261838191580797,322,322,0.00045654887189691104,8263,8263,-0.012718387063477709
hill,endpoint_corridor_0.050,financial_tail_2h,left,absolute_amplitude,0.3705111542534298,322,322,0.31307264777561683,8263,8263,0.057438506477812956
hill,endpoint_corridor_0.050,financial_tail_2h,left,power_range,0.3705182692527406,322,322,0.3130746476927165,8263,8263,0.05744362156002414
hill,endpoint_corridor_0.050,financial_tail_2h,left,power_start,0.5171157456918222,322,322,0.49861456824013217,8263,8263,0.01850117745169
hill,endpoint_corridor_0.050,financial_tail_2h,left,upward_fraction,0.48757763975155277,322,322,0.498608253660898,8263,8263,-0.011030613909345233
hill,endpoint_corridor_0.050,financial_tail_2h,left,wind_prewindow_ms,9.332881204336573,322,322,9.075979907030614,8263,8263,0.25690129730595856
hill,endpoint_corridor_0.050,financial_tail_2h,right,duration_hours,2.218944099378882,322,322,2.7454148471615722,1145,1145,-0.5264707477826902
hill,endpoint_corridor_0.050,financial_tail_2h,right,amplitude,-0.029758661909959294,322,322,-0.05271938006279325,1145,1145,0.02296071815283396
hill,endpoint_corridor_0.050,financial_tail_2h,right,absolute_amplitude,0.4485630608532128,322,322,0.4886425351827675,1145,1145,-0.04007947432955472
hill,endpoint_corridor_0.050,financial_tail_2h,right,power_range,0.47613163935761504,322,322,0.554623509617442,1145,1145,-0.07849187025982696
hill,endpoint_corridor_0.050,financial_tail_2h,right,power_start,0.5318763022129194,322,322,0.5473628795886747,1145,1145,-0.015486577375755317
hill,endpoint_corridor_0.050,financial_tail_2h,right,upward_fraction,0.48757763975155277,322,322,0.4672489082969432,1145,1145,0.02032873145460956
hill,endpoint_corridor_0.050,financial_tail_2h,right,wind_prewindow_ms,9.335292091527586,322,322,9.818616027776503,1145,1145,-0.483323936248917
hill,endpoint_corridor_0.050,financial_tail_4h,left,duration_hours,2.3620689655172415,29,29,0.7604020570359982,8556,8556,1.6016669084812434
hill,endpoint_corridor_0.050,financial_tail_4h,left,amplitude,-0.06299557655826321,29,29,0.00019296670768873317,8556,8556,-0.06318854326595194
hill,endpoint_corridor_0.050,financial_tail_4h,left,absolute_amplitude,0.3871497352882244,29,29,0.3149832325755222,8556,8556,0.0721665027127022
hill,endpoint_corridor_0.050,financial_tail_4h,left,power_range,0.3871497352882244,29,29,0.3149854317743035,8556,8556,0.07216430351392089
hill,endpoint_corridor_0.050,financial_tail_4h,left,power_start,0.5108808066212255,29,29,0.49926927350268396,8556,8556,0.011611533118541517
hill,endpoint_corridor_0.050,financial_tail_4h,left,upward_fraction,0.4482758620689655,29,29,0.4983637213651239,8556,8556,-0.05008785929615839
hill,endpoint_corridor_0.050,financial_tail_4h,left,wind_prewindow_ms,8.957709642662397,29,29,9.086049104716356,8556,8556,-0.1283394620539582
hill,endpoint_corridor_0.050,financial_tail_4h,right,duration_hours,4.206896551724138,29,29,5.531544256120528,1062,1062,-1.3246477043963898
hill,endpoint_corridor_0.050,financial_tail_4h,right,amplitude,-0.14727734465172507,29,29,-0.03670166856893341,1062,1062,-0.11057567608279166
hill,endpoint_corridor_0.050,financial_tail_4h,right,absolute_amplitude,0.4234330953972629,29,29,0.53090799290266,1062,1062,-0.10747489750539707
hill,endpoint_corridor_0.050,financial_tail_4h,right,power_range,0.4844632438324142,29,29,0.6316869082663393,1062,1062,-0.14722366443392515
hill,endpoint_corridor_0.050,financial_tail_4h,right,power_start,0.5412898531775066,29,29,0.5449062501817079,1062,1062,-0.003616397004201355
hill,endpoint_corridor_0.050,financial_tail_4h,right,upward_fraction,0.41379310344827586,29,29,0.4651600753295669,1062,1062,-0.051366971881291024
hill,endpoint_corridor_0.050,financial_tail_4h,right,wind_prewindow_ms,9.075790961583456,29,29,9.880896931650948,1062,1062,-0.8051059700674923
hill,endpoint_corridor_0.050,mean_shift_1h,left,duration_hours,1.1556267806267806,1404,1404,0.6895975490878707,7181,7181,0.46602923153890985
hill,endpoint_corridor_0.050,mean_shift_1h,left,amplitude,0.012569395216112118,1404,1404,-0.0024820052155168147,7181,7181,0.015051400431628933
hill,endpoint_corridor_0.050,mean_shift_1h,left,absolute_amplitude,0.38399038284267606,1404,1404,0.3017826741022711,7181,7181,0.08220770874040495
hill,endpoint_corridor_0.050,mean_shift_1h,left,power_range,0.38399038284267606,1404,1404,0.30178529439815927,7181,7181,0.0822050884445168
hill,endpoint_corridor_0.050,mean_shift_1h,left,power_start,0.49075700605283307,1404,1404,0.5009804499349396,7181,7181,-0.010223443882106553
hill,endpoint_corridor_0.050,mean_shift_1h,left,upward_fraction,0.5113960113960114,1404,1404,0.4956134243141624,7181,7181,0.015782587081849042
hill,endpoint_corridor_0.050,mean_shift_1h,left,wind_prewindow_ms,8.963389405200624,1404,1404,9.109512741218309,7181,7181,-0.14612333601768412
hill,endpoint_corridor_0.050,mean_shift_1h,right,duration_hours,1.8116096866096867,1404,1404,1.986386931454196,3122,3122,-0.1747772448445093
hill,endpoint_corridor_0.050,mean_shift_1h,right,amplitude,0.0068298794526790284,1404,1404,-0.001510860299886227,3122,3122,0.008340739752565255
hill,endpoint_corridor_0.050,mean_shift_1h,right,absolute_amplitude,0.37019160225058373,1404,1404,0.38322895880067126,3122,3122,-0.013037356550087531
hill,endpoint_corridor_0.050,mean_shift_1h,right,power_range,0.43626311337398044,1404,1404,0.49156085758956186,3122,3122,-0.055297744215581424
hill,endpoint_corridor_0.050,mean_shift_1h,right,power_start,0.4975088241617234,1404,1404,0.5179963916047245,3122,3122,-0.020487567443001176
hill,endpoint_corridor_0.050,mean_shift_1h,right,upward_fraction,0.5085470085470085,1404,1404,0.5009609224855862,3122,3122,0.007586086061422304
hill,endpoint_corridor_0.050,mean_shift_1h,right,wind_prewindow_ms,8.9202403022155,1404,1404,9.293602387848608,3122,3122,-0.3733620856331079
hill,endpoint_corridor_0.050,mean_shift_2h,left,duration_hours,2.395348837209302,43,43,0.7576094591430579,8542,8542,1.6377393780662444
hill,endpoint_corridor_0.050,mean_shift_2h,left,amplitude,-0.10281931532244912,43,43,0.0004970009353383851,8542,8542,-0.1033163162577875
hill,endpoint_corridor_0.050,mean_shift_2h,left,absolute_amplitude,0.37007682112438894,43,43,0.3149508987276021,8542,8542,0.05512592239678682
hill,endpoint_corridor_0.050,mean_shift_2h,left,power_range,0.37013010088666987,43,43,0.31495283332312946,8542,8542,0.05517726756354041
hill,endpoint_corridor_0.050,mean_shift_2h,left,power_start,0.5047908396474995,43,43,0.49928089924796726,8542,8542,0.005509940399532232
hill,endpoint_corridor_0.050,mean_shift_2h,left,upward_fraction,0.37209302325581395,43,43,0.49882931397799113,8542,8542,-0.12673629072217718
hill,endpoint_corridor_0.050,mean_shift_2h,left,wind_prewindow_ms,8.741957614588182,43,43,9.087345532915364,8542,8542,-0.34538791832718196
hill,endpoint_corridor_0.050,mean_shift_2h,right,duration_hours,4.1395348837209305,43,43,4.971150171952617,2617,2617,-0.8316152882316867
hill,endpoint_corridor_0.050,mean_shift_2h,right,amplitude,-0.08412472978520562,43,43,-0.0059210742906075226,2617,2617,-0.0782036554945981
hill,endpoint_corridor_0.050,mean_shift_2h,right,absolute_amplitude,0.284374552444854,43,43,0.33215776885996073,2617,2617,-0.047783216415106744
hill,endpoint_corridor_0.050,mean_shift_2h,right,power_range,0.4533265577135642,43,43,0.6156737826298989,2617,2617,-0.1623472249163347
hill,endpoint_corridor_0.050,mean_shift_2h,right,power_start,0.48193246457646666,43,43,0.5073028976236378,2617,2617,-0.025370433047171126
hill,endpoint_corridor_0.050,mean_shift_2h,right,upward_fraction,0.3488372093023256,43,43,0.5059228123805884,2617,2617,-0.15708560307826286
hill,endpoint_corridor_0.050,mean_shift_2h,right,wind_prewindow_ms,8.730051110881243,43,43,9.238528635172067,2617,2617,-0.5084775242908233
hill,endpoint_corridor_0.050,mean_shift_4h,left,duration_hours,,0,0,0.7658124635993011,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,left,amplitude,,0,0,-2.0483234619082683e-05,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,left,absolute_amplitude,,0,0,0.31522700992889063,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,left,power_range,,0,0,0.31522920169881175,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,left,power_start,,0,0,0.49930849708572855,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,left,upward_fraction,,0,0,0.49819452533488645,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,left,wind_prewindow_ms,,0,0,9.085615575956941,8585,8585,
hill,endpoint_corridor_0.050,mean_shift_4h,right,duration_hours,,0,0,11.362951807228916,1328,1328,
hill,endpoint_corridor_0.050,mean_shift_4h,right,amplitude,,0,0,0.005496554247331139,1328,1328,
hill,endpoint_corridor_0.050,mean_shift_4h,right,absolute_amplitude,,0,0,0.32291239128515875,1328,1328,
hill,endpoint_corridor_0.050,mean_shift_4h,right,power_range,,0,0,0.7293738234818361,1328,1328,
hill,endpoint_corridor_0.050,mean_shift_4h,right,power_start,,0,0,0.4958844107149814,1328,1328,
hill,endpoint_corridor_0.050,mean_shift_4h,right,upward_fraction,,0,0,0.4871987951807229,1328,1328,
hill,endpoint_corridor_0.050,mean_shift_4h,right,wind_prewindow_ms,,0,0,9.146465626212366,1328,1328,
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,duration_hours,0.5614123159303882,2988,2988,0.8749329998213329,5597,5597,-0.3135206838909447
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,amplitude,0.002989322017395715,2988,2988,-0.0016272901120570349,5597,5597,0.00461661212945275
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,absolute_amplitude,0.33103370140781985,2988,2988,0.3067884903399965,5597,5597,0.024245211067823347
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,power_range,0.33103370140781985,2988,2988,0.30679185220256083,5597,5597,0.024241849205259014
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,power_start,0.5153983456114591,2988,2988,0.4907188120053491,5597,5597,0.024679533606110027
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,upward_fraction,0.5026773761713521,2988,2988,0.495801322136859,5597,5597,0.006876054034493095
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,left,wind_prewindow_ms,9.231891921991114,2988,2988,9.007524862726621,5597,5597,0.22436705926449285
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,duration_hours,1.0,2988,2988,1.0,677,677,0.0
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,amplitude,0.0012469973199011229,2988,2988,0.01141752623394985,677,677,-0.010170528914048727
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,absolute_amplitude,0.3530052596534669,2988,2988,0.25859975850454775,677,677,0.09440550114891916
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,power_range,0.378751241427616,2988,2988,0.26391196574717285,677,677,0.11483927568044316
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,power_start,0.515651732410611,2988,2988,0.5081599727330343,677,677,0.007491759677576759
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,upward_fraction,0.5056894243641231,2988,2988,0.5228951255539144,677,677,-0.017205701189791256
hill,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,right,wind_prewindow_ms,9.23239830797908,2988,2988,9.178860720568018,677,677,0.053537587411062404
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,duration_hours,0.7633377135348226,3805,3805,0.7677824267782427,4780,4780,-0.004444713243420106
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,amplitude,0.0052439901927227245,3805,3805,-0.004211136245295982,4780,4780,0.009455126438018706
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,absolute_amplitude,0.3433805188970207,3805,3805,0.29281611000760716,4780,4780,0.05056440888941355
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,power_range,0.34338232652113126,3805,3805,0.2928186075672372,4780,4780,0.050563718953894055
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,power_start,0.5066296067057617,3805,3805,0.49348071003463506,4780,4780,0.013148896671126675
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,upward_fraction,0.5038107752956636,3805,3805,0.49372384937238495,4780,4780,0.0100869259232787
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,left,wind_prewindow_ms,9.117743212316208,3805,3805,9.060041170863427,4780,4780,0.05770204145278157
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,duration_hours,1.2299605781865965,3805,3805,1.7228022903334457,2969,2969,-0.49284171214684913
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,amplitude,0.005308581907880418,3805,3805,0.00048520071310640273,2969,2969,0.004823381194774015
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,absolute_amplitude,0.3603714663943166,3805,3805,0.34594608006046657,2969,2969,0.014425386333850043
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,power_range,0.3917369979002882,3805,3805,0.3752702567646976,2969,2969,0.0164667411355906
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,power_start,0.506321691846804,3805,3805,0.5012828907550944,2969,2969,0.0050388010917096215
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,upward_fraction,0.5085413929040736,3805,3805,0.503536544291007,2969,2969,0.005004848613066604
hill,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,right,wind_prewindow_ms,9.112050103843604,3805,3805,9.159271384230417,2969,2969,-0.047221280386812836
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,duration_hours,0.803381256656017,3756,3756,0.7365914267964382,4829,4829,0.06678982985957882
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,amplitude,0.006555460724519721,3756,3756,-0.005135257620729117,4829,4829,0.01169071834524884
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,absolute_amplitude,0.34182908206255397,3756,3756,0.29453589728982676,4829,4829,0.047293184772727204
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,power_range,0.3418315232338849,3756,3756,0.29453789507513506,4829,4829,0.04729362815874982
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,power_start,0.5021820397884396,3756,3756,0.4970734533103335,4829,4829,0.005108586478106081
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,upward_fraction,0.505591054313099,3756,3756,0.49244149927521225,4829,4829,0.013149555037886784
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,left,wind_prewindow_ms,9.082807242917939,3756,3756,9.08779989960459,4829,4829,-0.004992656686651387
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,duration_hours,1.306975505857295,3756,3756,2.5488139422301113,6197,6197,-1.2418384363728163
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,amplitude,0.0036829817754055996,3756,3756,-0.00427850866964413,6197,6197,0.00796149044504973
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,absolute_amplitude,0.36131548854198337,3756,3756,0.38982147878661844,6197,6197,-0.02850599024463507
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,power_range,0.3936390196852608,3756,3756,0.43074526986910444,6197,6197,-0.037106250183843614
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,power_start,0.5034450579942711,3756,3756,0.49586192941095264,6197,6197,0.007583128583318444
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,upward_fraction,0.5079872204472844,3756,3756,0.5018557366467645,6197,6197,0.006131483800519866
hill,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,right,wind_prewindow_ms,9.081516466042993,3756,3756,9.055037366347445,6197,6197,0.02647909969554796
hill,endpoint_corridor_0.050,sda_florita2013_0.025,left,duration_hours,0.7370734229576008,3868,3868,0.7893788424846301,4717,4717,-0.05230541952702927
hill,endpoint_corridor_0.050,sda_florita2013_0.025,left,amplitude,-0.001552643974068233,3868,3868,0.0012359080607358703,4717,4717,-0.0027885520348041033
hill,endpoint_corridor_0.050,sda_florita2013_0.025,left,absolute_amplitude,0.338925301420657,3868,3868,0.29579410946458023,4717,4717,0.043131191956076786
hill,endpoint_corridor_0.050,sda_florita2013_0.025,left,power_range,0.3389270796031133,3868,3868,0.2957966403814833,4717,4717,0.04313043922163001
hill,endpoint_corridor_0.050,sda_florita2013_0.025,left,power_start,0.5095060655005806,3868,3868,0.49094636127299834,4717,4717,0.018559704227582297
hill,endpoint_corridor_0.050,sda_florita2013_0.025,left,upward_fraction,0.4953464322647363,3868,3868,0.5005299978800085,4717,4717,-0.005183565615272223
