site,config_a,config_b,side,population,feature,events,valid_feature_events,catalogue_events,matched_fraction,mean,q25,median,q75
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,matched,upward_fraction,691,691,1109,0.6230838593327321,0.5238784370477568,0.0,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,matched,wind_prewindow_ms,691,691,1109,0.6230838593327321,7.964395802990833,6.688333349999998,7.710833283333332,9.063333358333331
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,duration_hours,418,418,1109,0.6230838593327321,2.0669856459330145,1.0,1.5,2.5
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,amplitude,418,418,1109,0.6230838593327321,-0.03896272640533707,-0.2746284422764228,-0.21195122113821135,0.24880040203252024
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,absolute_amplitude,418,418,1109,0.6230838593327321,0.2841479599681798,0.22572276138211378,0.2602918650406504,0.3118089308943089
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,power_range,418,418,1109,0.6230838593327321,0.28687991648936084,0.22987195447154465,0.26447480536585355,0.3121829386178862
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,power_start,418,418,1109,0.6230838593327321,0.45851280578441667,0.2988711357723577,0.4422642300813008,0.6232158520325203
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,upward_fraction,418,418,1109,0.6230838593327321,0.430622009569378,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.025,left,unmatched,wind_prewindow_ms,418,418,1109,0.6230838593327321,8.111078548744018,6.835833341666666,7.829166704166665,9.235000012499999
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,duration_hours,691,691,811,0.8520345252774353,0.7583212735166426,0.5,0.5,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,amplitude,691,691,811,0.8520345252774353,0.01771807119480428,-0.2375211146341463,0.2044715284552846,0.25776830975609755
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,absolute_amplitude,691,691,811,0.8520345252774353,0.26474746903650886,0.2222593512195121,0.2458845430894308,0.2904260284552844
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,power_range,691,691,811,0.8520345252774353,0.26474746903650886,0.2222593512195121,0.2458845430894308,0.2904260284552844
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,power_start,691,691,811,0.8520345252774353,0.4489728049952349,0.2943138260162601,0.4371284601626016,0.5927170772357724
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,upward_fraction,691,691,811,0.8520345252774353,0.5238784370477568,0.0,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,matched,wind_prewindow_ms,691,691,811,0.8520345252774353,7.965758562301011,6.6866667166666645,7.738333366666664,9.0920832625
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,duration_hours,120,120,811,0.8520345252774353,0.9666666666666667,0.5,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,amplitude,120,120,811,0.8520345252774353,-0.014826342052845517,-0.22149145487804875,-0.2035390211382113,0.2268475581300813
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,absolute_amplitude,120,120,811,0.8520345252774353,0.24090233037533873,0.21253171345528454,0.2240325186991869,0.2550382260162601
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,power_range,120,120,811,0.8520345252774353,0.24090233037533873,0.21253171345528454,0.2240325186991869,0.2550382260162601
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,power_start,120,120,811,0.8520345252774353,0.43796554189566395,0.29096626300813005,0.417436593495935,0.5885857658536585
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,upward_fraction,120,120,811,0.8520345252774353,0.4583333333333333,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.025,right,unmatched,wind_prewindow_ms,120,120,811,0.8520345252774353,7.94439582222222,6.949791606249999,7.707500004166667,8.753541604166665
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,duration_hours,886,886,1109,0.7989179440937781,1.080135440180587,0.5,1.0,1.5
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,amplitude,886,886,1109,0.7989179440937781,0.009122282002404154,-0.259952031300813,0.20193577235772345,0.2700483857723577
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,absolute_amplitude,886,886,1109,0.7989179440937781,0.28616857389291417,0.22985284065040643,0.26610569512195115,0.3173996073170732
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,power_range,886,886,1109,0.7989179440937781,0.2864328345963589,0.23021014999999995,0.26610569512195115,0.3177739975609755
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,power_start,886,886,1109,0.7989179440937781,0.4415977867176861,0.2785691089430894,0.43072601707317065,0.5916560853658537
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,upward_fraction,886,886,1109,0.7989179440937781,0.5112866817155757,0.0,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,matched,wind_prewindow_ms,886,886,1109,0.7989179440937781,7.929099887989088,6.690416674999998,7.640000033333331,8.970208254166664
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,duration_hours,223,223,1109,0.7989179440937781,2.336322869955157,1.5,2.0,3.0
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,amplitude,223,223,1109,0.7989179440937781,-0.06145457073032192,-0.275322768292683,-0.2165869918699187,0.2355926813008129
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,absolute_amplitude,223,223,1109,0.7989179440937781,0.2846064313858325,0.22258292764227638,0.2595739983739837,0.3190829357723576
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,power_range,223,223,1109,0.7989179440937781,0.2889049697882533,0.22876097723577243,0.265905687804878,0.319496756910569
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,power_start,223,223,1109,0.7989179440937781,0.4972329002894746,0.33437967886178854,0.4982016601626016,0.6580617886178861
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,upward_fraction,223,223,1109,0.7989179440937781,0.3991031390134529,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.050,left,unmatched,wind_prewindow_ms,223,223,1109,0.7989179440937781,8.379577724140509,7.078750004166665,8.130833383333332,9.596249945833332
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,duration_hours,886,886,1094,0.8098720292504571,0.989841986455982,0.5,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,amplitude,886,886,1094,0.8098720292504571,0.009095540614068896,-0.25114512520325205,0.20186748699186985,0.2612316934959349
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,absolute_amplitude,886,886,1094,0.8098720292504571,0.2762459859590009,0.2263870081300813,0.257010563414634,0.30808618699186996
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,power_range,886,886,1094,0.8098720292504571,0.27625714417075004,0.22645894674796746,0.257010563414634,0.30808618699186996
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,power_start,886,886,1094,0.8098720292504571,0.44257215406926165,0.2838471601626016,0.43072601707317065,0.5925150443089431
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,upward_fraction,886,886,1094,0.8098720292504571,0.5112866817155757,0.0,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,matched,wind_prewindow_ms,886,886,1094,0.8098720292504571,7.929495862057936,6.706666614583331,7.655416649999999,8.944791685416664
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,duration_hours,208,208,1094,0.8098720292504571,1.4110576923076923,1.0,1.0,1.5
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,amplitude,208,208,1094,0.8098720292504571,0.012152649308786751,-0.228625206504065,0.2005089479674796,0.2459113849593495
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,absolute_amplitude,208,208,1094,0.8098720292504571,0.2496916424876485,0.21684795528455295,0.23683415123577228,0.26748088902439027
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,power_range,208,208,1094,0.8098720292504571,0.24981863572560975,0.21735772235772352,0.23683415123577228,0.26748088902439027
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,power_start,208,208,1094,0.8098720292504571,0.3909592716752658,0.17728374186991863,0.3647829219512194,0.5712020203252032
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,upward_fraction,208,208,1094,0.8098720292504571,0.5096153846153846,0.0,1.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.050,right,unmatched,wind_prewindow_ms,208,208,1094,0.8098720292504571,7.624114574118588,6.265416702083332,7.444583362499998,8.718958283333333
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,duration_hours,912,912,1109,0.8223624887285843,1.231359649122807,0.5,1.0,1.5
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,amplitude,912,912,1109,0.8223624887285843,-0.004393811397090284,-0.2723154536585365,-0.20244715203252028,0.27511219552845523
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,absolute_amplitude,912,912,1109,0.8223624887285843,0.29465877757916137,0.23511098739837388,0.2739365869918699,0.32754146097560977
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,power_range,912,912,1109,0.8223624887285843,0.2953783771992226,0.23603374552845527,0.27417316504065037,0.3280101638211382
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,power_start,912,912,1109,0.8223624887285843,0.4679175869364213,0.3015780487804877,0.4656495991869918,0.622180487804878
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,upward_fraction,912,912,1109,0.8223624887285843,0.48793859649122806,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,matched,wind_prewindow_ms,912,912,1109,0.8223624887285843,8.159620797167396,6.881875006249999,7.8970833791666655,9.256041685416664
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,duration_hours,197,197,1109,0.8223624887285843,1.8020304568527918,1.0,1.5,2.0
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,amplitude,197,197,1109,0.8223624887285843,-0.008197316876067859,-0.2341479756097561,-0.2011073136585365,0.2292845560975609
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,absolute_amplitude,197,197,1109,0.8223624887285843,0.24509535794907344,0.2133674682926829,0.2313317105691056,0.2621105609756097
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,power_range,197,197,1109,0.8223624887285843,0.2478183741597127,0.2135691073170731,0.2313804926829268,0.2684715463414633
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,power_start,197,197,1109,0.8223624887285843,0.3827296269563782,0.2325187024390244,0.368655281300813,0.5053317040650407
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,upward_fraction,197,197,1109,0.8223624887285843,0.49238578680203043,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.100,left,unmatched,wind_prewindow_ms,197,197,1109,0.8223624887285843,7.371848559517765,6.238333308333331,7.06416663333333,8.386666691666665
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,duration_hours,912,912,1257,0.7255369928400954,1.3218201754385965,0.5,1.0,1.5
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,amplitude,912,912,1257,0.7255369928400954,-0.0013684372002923974,-0.2792808800813008,-0.20263332520325195,0.2835520325203251
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,absolute_amplitude,912,912,1257,0.7255369928400954,0.3019097193971972,0.23582318414634146,0.28166015284552837,0.3379016284552846
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,power_range,912,912,1257,0.7255369928400954,0.30362425548281274,0.23944021504065038,0.28241788211382113,0.33958902642276423
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,power_start,912,912,1257,0.7255369928400954,0.4674509239439808,0.2933991853658536,0.4682000211382113,0.622180487804878
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,upward_fraction,912,912,1257,0.7255369928400954,0.48793859649122806,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,matched,wind_prewindow_ms,912,912,1257,0.7255369928400954,8.14942434215095,6.88125003125,7.8895833124999974,9.228749925
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,duration_hours,345,345,1257,0.7255369928400954,2.4608695652173913,1.5,2.0,3.0
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,amplitude,345,345,1257,0.7255369928400954,-0.006119990240603274,-0.2455317268292683,-0.2029349479674797,0.2417333300813008
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,absolute_amplitude,345,345,1257,0.7255369928400954,0.26770622792836096,0.2203918666666666,0.2422650292682927,0.2917105626016259
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,power_range,345,345,1257,0.7255369928400954,0.2722888318652056,0.2263414471544714,0.2512650406504064,0.2969609723577235
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,power_start,345,345,1257,0.7255369928400954,0.37943336402639327,0.1919837365853658,0.366398369105691,0.524678030894309
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,upward_fraction,345,345,1257,0.7255369928400954,0.48695652173913045,0.0,0.0,1.0
lahaute,adaptive_corridor,endpoint_corridor_0.100,right,unmatched,wind_prewindow_ms,345,345,1257,0.7255369928400954,7.348794690289854,6.193333308333333,7.072500066666667,8.259166691666666
lahaute,adaptive_corridor,financial_tail_1h,left,matched,duration_hours,350,350,1109,0.3155996393146979,1.14,1.0,1.0,1.5
lahaute,adaptive_corridor,financial_tail_1h,left,matched,amplitude,350,350,1109,0.3155996393146979,-0.019439428239721255,-0.28486178130081297,-0.20771625609756095,0.2725658560975609
lahaute,adaptive_corridor,financial_tail_1h,left,matched,absolute_amplitude,350,350,1109,0.3155996393146979,0.3009794050397212,0.23907887113821136,0.2772243764227643,0.34221666300813003
lahaute,adaptive_corridor,financial_tail_1h,left,matched,power_range,350,350,1109,0.3155996393146979,0.3011428615321719,0.23927844959349592,0.2772243764227643,0.34221666300813003
lahaute,adaptive_corridor,financial_tail_1h,left,matched,power_start,350,350,1109,0.3155996393146979,0.48197902457560976,0.3051951243902439,0.47787398048780483,0.6588451341463415
lahaute,adaptive_corridor,financial_tail_1h,left,matched,upward_fraction,350,350,1109,0.3155996393146979,0.4714285714285714,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_1h,left,matched,wind_prewindow_ms,350,350,1109,0.3155996393146979,8.171235718023809,6.942291674999997,7.979999979166665,9.275833295833332
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,duration_hours,759,759,1109,0.3155996393146979,1.4216073781291172,0.5,1.0,2.0
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,amplitude,759,759,1109,0.3155996393146979,0.0015570124705806749,-0.254249593495935,-0.2007024422764227,0.2583365902439023
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,absolute_amplitude,759,759,1109,0.3155996393146979,0.27887984045357067,0.2253528512195121,0.2557869839024391,0.3100951268292682
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,power_range,759,759,1109,0.3155996393146979,0.28037588692871446,0.22693903414634142,0.2577365918699187,0.31064797235772357
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,power_start,759,759,1109,0.3155996393146979,0.4393226840513298,0.28361219837398377,0.4220146276422765,0.5895504073170732
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,upward_fraction,759,759,1109,0.3155996393146979,0.49670619235836627,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_1h,left,unmatched,wind_prewindow_ms,759,759,1109,0.3155996393146979,7.949796880017566,6.669999995833333,7.690000016666664,9.056666670833334
lahaute,adaptive_corridor,financial_tail_1h,right,matched,duration_hours,350,350,760,0.4605263157894737,1.1714285714285715,1.0,1.0,1.5
lahaute,adaptive_corridor,financial_tail_1h,right,matched,amplitude,350,350,760,0.4605263157894737,-0.016752733581416962,-0.28474553292682925,-0.19497073089430889,0.27178129796747963
lahaute,adaptive_corridor,financial_tail_1h,right,matched,absolute_amplitude,350,350,760,0.4605263157894737,0.29949987444459925,0.23230935243902423,0.2798406601626016,0.3511223304878049
lahaute,adaptive_corridor,financial_tail_1h,right,matched,power_range,350,350,760,0.4605263157894737,0.30177053187084785,0.23655608780487805,0.2809235609756098,0.35517806016260167
lahaute,adaptive_corridor,financial_tail_1h,right,matched,power_start,350,350,760,0.4605263157894737,0.48255518227456445,0.3075333337398374,0.47808861788617885,0.6609979674796748
lahaute,adaptive_corridor,financial_tail_1h,right,matched,upward_fraction,350,350,760,0.4605263157894737,0.4714285714285714,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_1h,right,matched,wind_prewindow_ms,350,350,760,0.4605263157894737,8.172261909404758,6.96791664375,7.946250033333332,9.322499995833333
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,duration_hours,410,410,760,0.4605263157894737,1.201219512195122,1.0,1.0,1.5
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,amplitude,410,410,760,0.4605263157894737,-0.007961376814237553,-0.181676825203252,-0.11621625528455276,0.18010812804878046
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,absolute_amplitude,410,410,760,0.4605263157894737,0.20664606350390638,0.15190811788617872,0.18164633658536583,0.22801503902439021
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,power_range,410,410,760,0.4605263157894737,0.21351812765576042,0.15519675934959343,0.1864211479674796,0.23397113577235765
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,power_start,410,410,760,0.4605263157894737,0.42450162207654174,0.22717276626016253,0.37864063902439027,0.6141715406504065
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,upward_fraction,410,410,760,0.4605263157894737,0.47317073170731705,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_1h,right,unmatched,wind_prewindow_ms,410,410,760,0.4605263157894737,7.857715447926827,6.417708370833332,7.345416666666665,8.938124999999998
lahaute,adaptive_corridor,financial_tail_2h,left,matched,duration_hours,201,201,1109,0.1812443642921551,1.7786069651741294,1.0,1.5,2.0
lahaute,adaptive_corridor,financial_tail_2h,left,matched,amplitude,201,201,1109,0.1812443642921551,-0.0349856236338632,-0.3096569073170732,-0.2229690910569104,0.2953268276422764
lahaute,adaptive_corridor,financial_tail_2h,left,matched,absolute_amplitude,201,201,1109,0.1812443642921551,0.3277312296476964,0.2541723593495935,0.3025430910569106,0.3834048743089431
lahaute,adaptive_corridor,financial_tail_2h,left,matched,power_range,201,201,1109,0.1812443642921551,0.3292760018112688,0.2596227544715448,0.3038520357723577,0.3834048743089431
lahaute,adaptive_corridor,financial_tail_2h,left,matched,power_start,201,201,1109,0.1812443642921551,0.4710506081648667,0.2991479674796748,0.4660260130081301,0.6277707317073171
lahaute,adaptive_corridor,financial_tail_2h,left,matched,upward_fraction,201,201,1109,0.1812443642921551,0.44776119402985076,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_2h,left,matched,wind_prewindow_ms,201,201,1109,0.1812443642921551,8.03768656762023,6.870833274999999,7.815000016666664,8.809166749999997
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,duration_hours,908,908,1109,0.1812443642921551,1.2340308370044053,0.5,1.0,1.5
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,amplitude,908,908,1109,0.1812443642921551,0.0015529547705669543,-0.2529825176422763,-0.2004113772357723,0.2579569056910569
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,absolute_amplitude,908,908,1109,0.1812443642921551,0.2765843761112066,0.22561341056910564,0.25580243707317074,0.3086097560975609
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,power_range,908,908,1109,0.1812443642921551,0.2775559728536227,0.22719593292682935,0.2569560894308942,0.30901585609756094
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,power_start,908,908,1109,0.1812443642921551,0.4487416338714587,0.29043129390243905,0.4342487845528455,0.6063410609756098
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,upward_fraction,908,908,1109,0.1812443642921551,0.4977973568281938,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_2h,left,unmatched,wind_prewindow_ms,908,908,1109,0.1812443642921551,8.01569750346916,6.738750049999998,7.7366667333333305,9.18729169583333
lahaute,adaptive_corridor,financial_tail_2h,right,matched,duration_hours,201,201,568,0.3538732394366197,2.3606965174129355,2.0,2.0,2.5
lahaute,adaptive_corridor,financial_tail_2h,right,matched,amplitude,201,201,568,0.3538732394366197,-0.023956962374307316,-0.3070926731707317,-0.2165869918699187,0.3065918910569105
lahaute,adaptive_corridor,financial_tail_2h,right,matched,absolute_amplitude,201,201,568,0.3538732394366197,0.3214977303620111,0.2592487853658536,0.3070926731707317,0.3668585333333334
lahaute,adaptive_corridor,financial_tail_2h,right,matched,power_range,201,201,568,0.3538732394366197,0.35547641424018117,0.280995131707317,0.3284438959349594,0.4209950926829269
lahaute,adaptive_corridor,financial_tail_2h,right,matched,power_start,201,201,568,0.3538732394366197,0.46529303810702577,0.3020341430894309,0.4532812975609757,0.6185447154471545
lahaute,adaptive_corridor,financial_tail_2h,right,matched,upward_fraction,201,201,568,0.3538732394366197,0.44776119402985076,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_2h,right,matched,wind_prewindow_ms,201,201,568,0.3538732394366197,8.080174131260362,6.867499941666665,7.893333324999999,8.843333283333333
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,duration_hours,367,367,568,0.3538732394366197,2.6825613079019073,2.0,2.5,3.0
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,amplitude,367,367,568,0.3538732394366197,-0.01049140257131654,-0.2512585399186992,-0.1131918699186991,0.24339430813008114
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,absolute_amplitude,367,367,568,0.3538732394366197,0.2718060749546576,0.19214552926829265,0.246952856910569,0.3277203333333333
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,power_range,367,367,568,0.3538732394366197,0.3070672606942292,0.2105910627642276,0.2847170728455285,0.3768707235772357
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,power_start,367,367,568,0.3538732394366197,0.41470169044043775,0.20032520487804875,0.3876634162601625,0.5947869837398374
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,upward_fraction,367,367,568,0.3538732394366197,0.48501362397820164,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_2h,right,unmatched,wind_prewindow_ms,367,367,568,0.3538732394366197,7.700349684150771,6.242083354166666,7.251666716666666,8.608333391666664
lahaute,adaptive_corridor,financial_tail_4h,left,matched,duration_hours,44,44,1109,0.03967538322813345,2.9545454545454546,2.5,2.75,3.5
lahaute,adaptive_corridor,financial_tail_4h,left,matched,amplitude,44,44,1109,0.03967538322813345,-0.019100481670362143,-0.29388048780487797,-0.222417887804878,0.2909276459349593
lahaute,adaptive_corridor,financial_tail_4h,left,matched,absolute_amplitude,44,44,1109,0.03967538322813345,0.3135797116703622,0.248868274796748,0.29499837560975606,0.36579186532520325
lahaute,adaptive_corridor,financial_tail_4h,left,matched,power_range,44,44,1109,0.03967538322813345,0.31900432478935703,0.261714221504065,0.30284714959349596,0.36579186532520325
lahaute,adaptive_corridor,financial_tail_4h,left,matched,power_start,44,44,1109,0.03967538322813345,0.42732494593865494,0.21933496138211384,0.405064225203252,0.6352410447154472
lahaute,adaptive_corridor,financial_tail_4h,left,matched,upward_fraction,44,44,1109,0.03967538322813345,0.45454545454545453,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_4h,left,matched,wind_prewindow_ms,44,44,1109,0.03967538322813345,7.996837106439394,6.536458352083333,7.653333354166666,8.549583306249998
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,duration_hours,1065,1065,1109,0.03967538322813345,1.2657276995305164,0.5,1.0,1.5
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,amplitude,1065,1065,1109,0.03967538322813345,-0.004489771103507769,-0.2604943105691056,-0.2016146308943088,0.261474782113821
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,absolute_amplitude,1065,1065,1109,0.03967538322813345,0.284708998455086,0.2288292487804878,0.261474782113821,0.3147951203252032
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,power_range,1065,1065,1109,0.03967538322813345,0.28560479758161755,0.2296211593495935,0.2630552861788618,0.31577561300813
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,power_start,1065,1065,1109,0.03967538322813345,0.4538368809156075,0.2933999999999999,0.4417008081300813,0.6084845528455285
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,upward_fraction,1065,1065,1109,0.03967538322813345,0.49014084507042255,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_4h,left,unmatched,wind_prewindow_ms,1065,1065,1109,0.03967538322813345,8.020626761087634,6.783333258333331,7.749166641666665,9.16166660833333
lahaute,adaptive_corridor,financial_tail_4h,right,matched,duration_hours,44,44,373,0.11796246648793565,4.7272727272727275,4.0,4.0,5.0
lahaute,adaptive_corridor,financial_tail_4h,right,matched,amplitude,44,44,373,0.11796246648793565,-0.01630041009977826,-0.28983943536585366,-0.22331708292682925,0.3458487731707317
lahaute,adaptive_corridor,financial_tail_4h,right,matched,absolute_amplitude,44,44,373,0.11796246648793565,0.3336601255986696,0.2565532487804878,0.2945024382113821,0.4138979682926829
lahaute,adaptive_corridor,financial_tail_4h,right,matched,power_range,44,44,373,0.11796246648793565,0.38148895084257206,0.28284187520325216,0.35846748130081296,0.4346508276422762
lahaute,adaptive_corridor,financial_tail_4h,right,matched,power_start,44,44,373,0.11796246648793565,0.4343148582520326,0.18616138658536585,0.4204113861788618,0.6220463418699187
lahaute,adaptive_corridor,financial_tail_4h,right,matched,upward_fraction,44,44,373,0.11796246648793565,0.45454545454545453,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_4h,right,matched,wind_prewindow_ms,44,44,373,0.11796246648793565,7.938693177651513,6.522916685416664,7.397083362499999,8.994583343749998
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,duration_hours,329,329,373,0.11796246648793565,5.589665653495441,4.0,5.0,6.5
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,amplitude,329,329,373,0.11796246648793565,-0.027910707088294164,-0.3259918747967479,-0.1693268455284553,0.3048032552845529
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,absolute_amplitude,329,329,373,0.11796246648793565,0.33673193922697503,0.2352650243902438,0.3103886146341463,0.4315593658536585
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,power_range,329,329,373,0.11796246648793565,0.41377179371750317,0.2950601772357723,0.3993138390243902,0.5163203333333333
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,power_start,329,329,373,0.11796246648793565,0.43373849241905743,0.2182341447154471,0.4211479674796748,0.6286032520325202
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,upward_fraction,329,329,373,0.11796246648793565,0.44680851063829785,0.0,0.0,1.0
lahaute,adaptive_corridor,financial_tail_4h,right,unmatched,wind_prewindow_ms,329,329,373,0.11796246648793565,7.78627406507092,6.403333283333331,7.476666649999997,9.015833299999997
lahaute,adaptive_corridor,mean_shift_1h,left,matched,duration_hours,263,263,1109,0.23715058611361586,1.311787072243346,1.0,1.0,1.5
lahaute,adaptive_corridor,mean_shift_1h,left,matched,amplitude,263,263,1109,0.23715058611361586,-0.001535954001051032,-0.34190975390243894,-0.2001447073170731,0.33501706991869923
