site,cutoff,method,config_a,config_b,pairs,nmi,ari,mean_iou,left_n,right_n,left_coverage,right_coverage
lahaute,0.5,greedy,endpoint_corridor_0.025,mean_shift_2h,2,1.0,1.0,0.5357142857142857,811,437,0.002466091245376079,0.004576659038901602
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,mean_shift_2h,2,1.0,1.0,0.5357142857142857,811,437,0.002466091245376079,0.004576659038901602
lahaute,0.7,greedy,endpoint_corridor_0.025,mean_shift_2h,0,,,,811,437,0.0,0.0
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,mean_shift_2h,0,,,,811,437,0.0,0.0
lahaute,0.3,greedy,endpoint_corridor_0.025,mean_shift_4h,0,,,,811,265,0.0,0.0
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,mean_shift_4h,0,,,,811,265,0.0,0.0
lahaute,0.5,greedy,endpoint_corridor_0.025,mean_shift_4h,0,,,,811,265,0.0,0.0
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,mean_shift_4h,0,,,,811,265,0.0,0.0
lahaute,0.7,greedy,endpoint_corridor_0.025,mean_shift_4h,0,,,,811,265,0.0,0.0
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,mean_shift_4h,0,,,,811,265,0.0,0.0
lahaute,0.3,greedy,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,236,0.7782909850382908,0.7872455910043229,0.49011299435028244,811,337,0.2909987669543773,0.7002967359050445
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,236,0.7827572529247426,0.7885795220438209,0.49011299435028244,811,337,0.2909987669543773,0.7002967359050445
lahaute,0.5,greedy,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,222,0.7843484154637612,0.8003290709102253,0.5,811,337,0.27373612823674476,0.658753709198813
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,222,0.7897258446748416,0.8012688995530766,0.5,811,337,0.27373612823674476,0.658753709198813
lahaute,0.7,greedy,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,0,,,,811,337,0.0,0.0
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,0,,,,811,337,0.0,0.0
lahaute,0.3,greedy,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,353,0.773661330394866,0.774204091383329,0.5186496694995278,811,782,0.4352651048088779,0.4514066496163683
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,353,0.7790601858277943,0.7762225913650793,0.5186496694995278,811,782,0.4352651048088779,0.4514066496163683
lahaute,0.5,greedy,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,304,0.788620464722658,0.807734974891534,0.5485197368421053,811,782,0.374845869297164,0.3887468030690537
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,304,0.7966144582225462,0.8105700636278924,0.5485197368421053,811,782,0.374845869297164,0.3887468030690537
lahaute,0.7,greedy,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,17,1.0,1.0,0.75,811,782,0.02096177558569667,0.021739130434782608
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,17,1.0,1.0,0.75,811,782,0.02096177558569667,0.021739130434782608
lahaute,0.3,greedy,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,398,0.7439993843271702,0.738790291496967,0.5003709021296961,811,1490,0.4907521578298397,0.26711409395973157
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,398,0.7465662929856606,0.7390811128107592,0.5003709021296961,811,1490,0.4907521578298397,0.26711409395973157
lahaute,0.5,greedy,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,297,0.7627932661447541,0.7745076017665397,0.5494308160974827,811,1490,0.36621454993834773,0.19932885906040268
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,297,0.7684295771346354,0.7773496389272551,0.5494308160974827,811,1490,0.36621454993834773,0.19932885906040268
lahaute,0.7,greedy,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,14,1.0,1.0,0.75,811,1490,0.01726263871763255,0.009395973154362415
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,14,1.0,1.0,0.75,811,1490,0.01726263871763255,0.009395973154362415
lahaute,0.3,greedy,endpoint_corridor_0.025,sda_florita2013_0.025,384,0.7697672371690936,0.7681740716103009,0.5151475694444444,811,667,0.47348951911220716,0.5757121439280359
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,sda_florita2013_0.025,384,0.7732719225222842,0.7699925566301195,0.5151475694444444,811,667,0.47348951911220716,0.5757121439280359
lahaute,0.5,greedy,endpoint_corridor_0.025,sda_florita2013_0.025,326,0.7841292449267653,0.8004619397718139,0.5472903885480573,811,667,0.40197287299630086,0.48875562218890556
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,sda_florita2013_0.025,326,0.7893401698222021,0.8029185963603598,0.5472903885480573,811,667,0.40197287299630086,0.48875562218890556
lahaute,0.7,greedy,endpoint_corridor_0.025,sda_florita2013_0.025,17,1.0,1.0,0.75,811,667,0.02096177558569667,0.025487256371814093
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,sda_florita2013_0.025,17,1.0,1.0,0.75,811,667,0.02096177558569667,0.025487256371814093
lahaute,0.3,greedy,endpoint_corridor_0.025,threshold_1h,607,0.7713238546433192,0.8016784081649241,0.6332784184514003,811,958,0.7484586929716399,0.6336116910229646
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,threshold_1h,607,0.7764303379753521,0.8050505684321348,0.6332784184514003,811,958,0.7484586929716399,0.6336116910229646
lahaute,0.5,greedy,endpoint_corridor_0.025,threshold_1h,444,0.788991822670915,0.8351580412862046,0.7429429429429429,811,958,0.5474722564734895,0.46346555323590816
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,threshold_1h,444,0.7967979199955963,0.8407140206939948,0.7429429429429429,811,958,0.5474722564734895,0.46346555323590816
lahaute,0.7,greedy,endpoint_corridor_0.025,threshold_1h,200,1.0,1.0,0.9975,811,958,0.2466091245376079,0.20876826722338204
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,threshold_1h,200,1.0,1.0,0.9975,811,958,0.2466091245376079,0.20876826722338204
lahaute,0.3,greedy,endpoint_corridor_0.025,threshold_2h,213,0.6549771362171632,0.6313921214208036,0.49262240107310523,811,1060,0.2626387176325524,0.2009433962264151
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,threshold_2h,213,0.6569699146547882,0.6294656921876224,0.49262240107310523,811,1060,0.2626387176325524,0.2009433962264151
lahaute,0.5,greedy,endpoint_corridor_0.025,threshold_2h,108,0.690019996444861,0.6800029703738958,0.6111331569664903,811,1060,0.13316892725030827,0.1018867924528302
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,threshold_2h,108,0.690019996444861,0.6800029703738958,0.6111331569664903,811,1060,0.13316892725030827,0.1018867924528302
lahaute,0.7,greedy,endpoint_corridor_0.025,threshold_2h,27,0.7954783089571971,0.7889779559118236,0.8462962962962963,811,1060,0.03329223181257707,0.02547169811320755
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,threshold_2h,27,0.7954783089571971,0.7889779559118236,0.8462962962962963,811,1060,0.03329223181257707,0.02547169811320755
lahaute,0.3,greedy,endpoint_corridor_0.025,threshold_4h,17,0.5099814228503732,0.2980251346499102,0.39148841354723707,811,812,0.02096177558569667,0.020935960591133004
lahaute,0.3,maximum_iou,endpoint_corridor_0.025,threshold_4h,17,0.5099814228503732,0.2980251346499102,0.39148841354723707,811,812,0.02096177558569667,0.020935960591133004
lahaute,0.5,greedy,endpoint_corridor_0.025,threshold_4h,4,0.2693558349079911,-0.3333333333333333,0.53125,811,812,0.004932182490752158,0.0049261083743842365
lahaute,0.5,maximum_iou,endpoint_corridor_0.025,threshold_4h,4,0.2693558349079911,-0.3333333333333333,0.53125,811,812,0.004932182490752158,0.0049261083743842365
lahaute,0.7,greedy,endpoint_corridor_0.025,threshold_4h,0,,,,811,812,0.0,0.0
lahaute,0.7,maximum_iou,endpoint_corridor_0.025,threshold_4h,0,,,,811,812,0.0,0.0
lahaute,0.3,greedy,endpoint_corridor_0.050,endpoint_corridor_0.100,881,0.8924657864330485,0.9454884836727675,0.8151363865041503,1094,1257,0.8053016453382084,0.7008750994431185
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,endpoint_corridor_0.100,881,0.8985677452205983,0.9496271827543912,0.8151363865041503,1094,1257,0.8053016453382084,0.7008750994431185
lahaute,0.5,greedy,endpoint_corridor_0.050,endpoint_corridor_0.100,829,0.8940575640609116,0.9461561687487516,0.8428809462886664,1094,1257,0.7577696526508226,0.6595067621320605
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,endpoint_corridor_0.100,829,0.896968925375543,0.9483767417800516,0.8428809462886664,1094,1257,0.7577696526508226,0.6595067621320605
lahaute,0.7,greedy,endpoint_corridor_0.050,endpoint_corridor_0.100,557,0.9801856406091094,0.9924484224823915,0.9795308820443469,1094,1257,0.5091407678244972,0.44311853619729513
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,endpoint_corridor_0.100,557,0.9801856406091094,0.9924484224823915,0.9795308820443469,1094,1257,0.5091407678244972,0.44311853619729513
lahaute,0.3,greedy,endpoint_corridor_0.050,financial_tail_1h,420,0.7800672454081669,0.8234175320301484,0.6756689342403628,1094,760,0.38391224862888484,0.5526315789473685
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,financial_tail_1h,420,0.7872423998863799,0.8280286242375136,0.6756689342403628,1094,760,0.38391224862888484,0.5526315789473685
lahaute,0.5,greedy,endpoint_corridor_0.050,financial_tail_1h,331,0.794705631611784,0.8575715821499404,0.7655013667098259,1094,760,0.30255941499085925,0.4355263157894737
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,financial_tail_1h,331,0.8019575212427512,0.8611235565677767,0.7655013667098259,1094,760,0.30255941499085925,0.4355263157894737
lahaute,0.7,greedy,endpoint_corridor_0.050,financial_tail_1h,163,0.9700891878455247,0.9882115063993532,0.9847502191060474,1094,760,0.1489945155393053,0.21447368421052632
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,financial_tail_1h,163,0.9700891878455247,0.9882115063993532,0.9847502191060474,1094,760,0.1489945155393053,0.21447368421052632
lahaute,0.3,greedy,endpoint_corridor_0.050,financial_tail_2h,199,0.7206841990008969,0.7688037184944244,0.564077561188114,1094,568,0.18190127970749542,0.3503521126760563
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,financial_tail_2h,199,0.725639095128495,0.77202442286937,0.564077561188114,1094,568,0.18190127970749542,0.3503521126760563
lahaute,0.5,greedy,endpoint_corridor_0.050,financial_tail_2h,129,0.7389091558875397,0.7787077697245378,0.6671250153808292,1094,568,0.11791590493601463,0.22711267605633803
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,financial_tail_2h,129,0.7389091558875397,0.7787077697245378,0.6671250153808292,1094,568,0.11791590493601463,0.22711267605633803
lahaute,0.7,greedy,endpoint_corridor_0.050,financial_tail_2h,54,0.7738692379507601,0.8103433042025446,0.8617063492063493,1094,568,0.04936014625228519,0.09507042253521127
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,financial_tail_2h,54,0.7738692379507601,0.8103433042025446,0.8617063492063493,1094,568,0.04936014625228519,0.09507042253521127
lahaute,0.3,greedy,endpoint_corridor_0.050,financial_tail_4h,53,0.5943907140494106,0.6144896488512391,0.45036279234392435,1094,373,0.048446069469835464,0.14209115281501342
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,financial_tail_4h,53,0.5425722059888395,0.5740372832058365,0.45036279234392435,1094,373,0.048446069469835464,0.14209115281501342
lahaute,0.5,greedy,endpoint_corridor_0.050,financial_tail_4h,15,0.7722525241157212,0.7243060765191298,0.6362169312169311,1094,373,0.013711151736745886,0.040214477211796246
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,financial_tail_4h,15,0.7722525241157212,0.7243060765191298,0.6362169312169311,1094,373,0.013711151736745886,0.040214477211796246
lahaute,0.7,greedy,endpoint_corridor_0.050,financial_tail_4h,4,0.6666666666666666,-0.2,0.8427579365079365,1094,373,0.003656307129798903,0.010723860589812333
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,financial_tail_4h,4,0.6666666666666666,-0.2,0.8427579365079365,1094,373,0.003656307129798903,0.010723860589812333
lahaute,0.3,greedy,endpoint_corridor_0.050,mean_shift_1h,386,0.6868671647998232,0.6625720676028388,0.5299654576856649,1094,514,0.35283363802559414,0.7509727626459144
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,mean_shift_1h,386,0.6890006601674084,0.6644064184064953,0.5299654576856649,1094,514,0.35283363802559414,0.7509727626459144
lahaute,0.5,greedy,endpoint_corridor_0.050,mean_shift_1h,215,0.6885305044453979,0.6744180141769504,0.6823255813953488,1094,514,0.19652650822669104,0.4182879377431907
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,mean_shift_1h,215,0.6885305044453979,0.6744180141769504,0.6823255813953488,1094,514,0.19652650822669104,0.4182879377431907
lahaute,0.7,greedy,endpoint_corridor_0.050,mean_shift_1h,61,1.0,1.0,0.9278688524590164,1094,514,0.055758683729433274,0.11867704280155641
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,mean_shift_1h,61,1.0,1.0,0.9278688524590164,1094,514,0.055758683729433274,0.11867704280155641
lahaute,0.3,greedy,endpoint_corridor_0.050,mean_shift_2h,107,0.5275180581141656,0.4164181962517971,0.41327906257812796,1094,437,0.09780621572212066,0.2448512585812357
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,mean_shift_2h,107,0.5275180581141656,0.4164181962517971,0.41327906257812796,1094,437,0.09780621572212066,0.2448512585812357
lahaute,0.5,greedy,endpoint_corridor_0.050,mean_shift_2h,23,0.6679291982025992,0.4871994761295956,0.5779158040027604,1094,437,0.02102376599634369,0.05263157894736842
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,mean_shift_2h,23,0.6679291982025992,0.4871994761295956,0.5779158040027604,1094,437,0.02102376599634369,0.05263157894736842
lahaute,0.7,greedy,endpoint_corridor_0.050,mean_shift_2h,3,0.7336804366512112,0.0,0.7261904761904763,1094,437,0.002742230347349177,0.006864988558352402
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,mean_shift_2h,3,0.7336804366512112,0.0,0.7261904761904763,1094,437,0.002742230347349177,0.006864988558352402
lahaute,0.3,greedy,endpoint_corridor_0.050,mean_shift_4h,9,0.6682882862414578,0.4,0.33490459881124834,1094,265,0.008226691042047532,0.033962264150943396
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,mean_shift_4h,9,0.6682882862414578,0.4,0.33490459881124834,1094,265,0.008226691042047532,0.033962264150943396
lahaute,0.5,greedy,endpoint_corridor_0.050,mean_shift_4h,0,,,,1094,265,0.0,0.0
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,mean_shift_4h,0,,,,1094,265,0.0,0.0
lahaute,0.7,greedy,endpoint_corridor_0.050,mean_shift_4h,0,,,,1094,265,0.0,0.0
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,mean_shift_4h,0,,,,1094,265,0.0,0.0
lahaute,0.3,greedy,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,274,0.7611752510873692,0.7817315264745663,0.5590024330900243,1094,337,0.25045703839122485,0.8130563798219584
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,274,0.7611752510873692,0.7817315264745663,0.5590024330900243,1094,337,0.25045703839122485,0.8130563798219584
lahaute,0.5,greedy,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,250,0.7727335050120501,0.7926299229242629,0.5806666666666667,1094,337,0.22851919561243145,0.7418397626112759
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,250,0.7727335050120501,0.7926299229242629,0.5806666666666667,1094,337,0.22851919561243145,0.7418397626112759
lahaute,0.7,greedy,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,36,1.0,1.0,1.0,1094,337,0.03290676416819013,0.10682492581602374
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,36,1.0,1.0,1.0,1094,337,0.03290676416819013,0.10682492581602374
lahaute,0.3,greedy,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,456,0.7618400576304062,0.7873366198625146,0.5951023391812865,1094,782,0.41681901279707495,0.5831202046035806
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,456,0.7618400576304062,0.7873366198625146,0.5951023391812865,1094,782,0.41681901279707495,0.5831202046035806
lahaute,0.5,greedy,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,408,0.7776563508487446,0.8186713187942347,0.6250816993464052,1094,782,0.37294332723948814,0.5217391304347826
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,408,0.7776563508487446,0.8186713187942347,0.6250816993464052,1094,782,0.37294332723948814,0.5217391304347826
lahaute,0.7,greedy,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,95,0.9119954829038123,0.9608467837650224,0.8989473684210525,1094,782,0.08683729433272395,0.12148337595907928
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,95,0.9119954829038123,0.9608467837650224,0.8989473684210525,1094,782,0.08683729433272395,0.12148337595907928
lahaute,0.3,greedy,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,573,0.7341218864036542,0.7576911326258823,0.5698184160226044,1094,1490,0.5237659963436929,0.38456375838926177
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,573,0.732734037480073,0.7548581589441729,0.5698184160226044,1094,1490,0.5237659963436929,0.38456375838926177
lahaute,0.5,greedy,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,443,0.7671898473384834,0.7978589678481193,0.6289001755706044,1094,1490,0.40493601462522855,0.2973154362416107
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,443,0.7659429921065924,0.7956475361056383,0.6289001755706044,1094,1490,0.40493601462522855,0.2973154362416107
lahaute,0.7,greedy,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,111,0.8525230160812166,0.9147661525744315,0.8825325325325325,1094,1490,0.10146252285191956,0.07449664429530202
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,111,0.8525230160812166,0.9147661525744315,0.8825325325325325,1094,1490,0.10146252285191956,0.07449664429530202
lahaute,0.3,greedy,endpoint_corridor_0.050,sda_florita2013_0.025,493,0.760357691226373,0.7827600900468644,0.6009723429601725,1094,667,0.4506398537477148,0.7391304347826086
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,sda_florita2013_0.025,493,0.760357691226373,0.7827600900468644,0.6009723429601725,1094,667,0.4506398537477148,0.7391304347826086
lahaute,0.5,greedy,endpoint_corridor_0.050,sda_florita2013_0.025,432,0.778183754211871,0.8174390428000831,0.6386096413874192,1094,667,0.39488117001828155,0.6476761619190404
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,sda_florita2013_0.025,432,0.778183754211871,0.8174390428000831,0.6386096413874192,1094,667,0.39488117001828155,0.6476761619190404
lahaute,0.7,greedy,endpoint_corridor_0.050,sda_florita2013_0.025,114,0.8979769887513913,0.9489132932796512,0.8950570871623504,1094,667,0.10420475319926874,0.17091454272863568
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,sda_florita2013_0.025,114,0.8979769887513913,0.9489132932796512,0.8950570871623504,1094,667,0.10420475319926874,0.17091454272863568
lahaute,0.3,greedy,endpoint_corridor_0.050,threshold_1h,767,0.7792168339309972,0.8227010356916832,0.7071925249891351,1094,958,0.7010968921389397,0.8006263048016702
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,threshold_1h,767,0.7816918760596653,0.8242775601251272,0.7071925249891351,1094,958,0.7010968921389397,0.8006263048016702
lahaute,0.5,greedy,endpoint_corridor_0.050,threshold_1h,619,0.8012952471600503,0.8623556670772473,0.7958266020463113,1094,958,0.5658135283363802,0.6461377870563675
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,threshold_1h,619,0.8044568039701958,0.8645772698769877,0.7958266020463113,1094,958,0.5658135283363802,0.6461377870563675
lahaute,0.7,greedy,endpoint_corridor_0.050,threshold_1h,339,1.0,1.0,0.9948377581120944,1094,958,0.30987202925045704,0.35386221294363257
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,threshold_1h,339,1.0,1.0,0.9948377581120944,1094,958,0.30987202925045704,0.35386221294363257
lahaute,0.3,greedy,endpoint_corridor_0.050,threshold_2h,407,0.6982851206357633,0.6837769903657098,0.5557957807957807,1094,1060,0.3720292504570384,0.3839622641509434
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,threshold_2h,407,0.702125079118302,0.6846721594559735,0.5557957807957807,1094,1060,0.3720292504570384,0.3839622641509434
lahaute,0.5,greedy,endpoint_corridor_0.050,threshold_2h,266,0.7180546843843568,0.711800057539358,0.6536296097386324,1094,1060,0.24314442413162707,0.2509433962264151
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,threshold_2h,266,0.7180546843843568,0.711800057539358,0.6536296097386324,1094,1060,0.24314442413162707,0.2509433962264151
lahaute,0.7,greedy,endpoint_corridor_0.050,threshold_2h,99,0.8339120900428865,0.8573984847317956,0.8548581048581049,1094,1060,0.09049360146252285,0.09339622641509433
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,threshold_2h,99,0.8339120900428865,0.8573984847317956,0.8548581048581049,1094,1060,0.09049360146252285,0.09339622641509433
lahaute,0.3,greedy,endpoint_corridor_0.050,threshold_4h,98,0.5398913165355698,0.5972668582265744,0.4453582705932331,1094,812,0.08957952468007313,0.1206896551724138
lahaute,0.3,maximum_iou,endpoint_corridor_0.050,threshold_4h,98,0.5198869022457805,0.5905334420287138,0.4453582705932331,1094,812,0.08957952468007313,0.1206896551724138
lahaute,0.5,greedy,endpoint_corridor_0.050,threshold_4h,32,0.5007377009067399,0.47606512298586545,0.6272704725829725,1094,812,0.029250457038391225,0.03940886699507389
lahaute,0.5,maximum_iou,endpoint_corridor_0.050,threshold_4h,32,0.5007377009067399,0.47606512298586545,0.6272704725829725,1094,812,0.029250457038391225,0.03940886699507389
lahaute,0.7,greedy,endpoint_corridor_0.050,threshold_4h,8,0.755014678359733,0.672514619883041,0.8716224747474748,1094,812,0.007312614259597806,0.009852216748768473
lahaute,0.7,maximum_iou,endpoint_corridor_0.050,threshold_4h,8,0.755014678359733,0.672514619883041,0.8716224747474748,1094,812,0.007312614259597806,0.009852216748768473
lahaute,0.3,greedy,endpoint_corridor_0.100,financial_tail_1h,464,0.7953970853495189,0.8274513458285646,0.6747485632183907,1257,760,0.36913285600636436,0.6105263157894737
lahaute,0.3,maximum_iou,endpoint_corridor_0.100,financial_tail_1h,464,0.7953970853495189,0.8274513458285646,0.6747485632183907,1257,760,0.36913285600636436,0.6105263157894737
lahaute,0.5,greedy,endpoint_corridor_0.100,financial_tail_1h,382,0.8024301057858692,0.8447594871414982,0.7427262528047868,1257,760,0.3038981702466189,0.5026315789473684
lahaute,0.5,maximum_iou,endpoint_corridor_0.100,financial_tail_1h,382,0.8024301057858692,0.8447594871414982,0.7427262528047868,1257,760,0.3038981702466189,0.5026315789473684
lahaute,0.7,greedy,endpoint_corridor_0.100,financial_tail_1h,162,0.9701585107332319,0.9889456583401831,0.9579218106995885,1257,760,0.1288782816229117,0.2131578947368421
lahaute,0.7,maximum_iou,endpoint_corridor_0.100,financial_tail_1h,162,0.9701585107332319,0.9889456583401831,0.9579218106995885,1257,760,0.1288782816229117,0.2131578947368421
lahaute,0.3,greedy,endpoint_corridor_0.100,financial_tail_2h,322,0.7061951642940452,0.7317226828617894,0.6267519919693834,1257,568,0.2561654733492442,0.5669014084507042
lahaute,0.3,maximum_iou,endpoint_corridor_0.100,financial_tail_2h,322,0.7061951642940452,0.7317226828617894,0.6267519919693834,1257,568,0.2561654733492442,0.5669014084507042
lahaute,0.5,greedy,endpoint_corridor_0.100,financial_tail_2h,251,0.7496062580378225,0.7697527677732886,0.6971046549731809,1257,568,0.19968178202068418,0.44190140845070425
lahaute,0.5,maximum_iou,endpoint_corridor_0.100,financial_tail_2h,251,0.7496062580378225,0.7697527677732886,0.6971046549731809,1257,568,0.19968178202068418,0.44190140845070425
lahaute,0.7,greedy,endpoint_corridor_0.100,financial_tail_2h,124,0.8573494362763663,0.8971884363472832,0.84834229390681,1257,568,0.09864757358790771,0.21830985915492956
lahaute,0.7,maximum_iou,endpoint_corridor_0.100,financial_tail_2h,124,0.8573494362763663,0.8971884363472832,0.84834229390681,1257,568,0.09864757358790771,0.21830985915492956
lahaute,0.3,greedy,endpoint_corridor_0.100,financial_tail_4h,147,0.5675391974491704,0.6240923182431068,0.5133930097852509,1257,373,0.11694510739856802,0.3941018766756032
lahaute,0.3,maximum_iou,endpoint_corridor_0.100,financial_tail_4h,147,0.5675391974491704,0.6240923182431068,0.5133930097852509,1257,373,0.11694510739856802,0.3941018766756032
lahaute,0.5,greedy,endpoint_corridor_0.100,financial_tail_4h,69,0.7276628208200933,0.723553600541477,0.6706112089104416,1257,373,0.05489260143198091,0.18498659517426275
lahaute,0.5,maximum_iou,endpoint_corridor_0.100,financial_tail_4h,69,0.7276628208200933,0.723553600541477,0.6706112089104416,1257,373,0.05489260143198091,0.18498659517426275
lahaute,0.7,greedy,endpoint_corridor_0.100,financial_tail_4h,26,0.8169142826384996,0.8513946044810242,0.8359261904510773,1257,373,0.020684168655529037,0.06970509383378017
lahaute,0.7,maximum_iou,endpoint_corridor_0.100,financial_tail_4h,26,0.8169142826384996,0.8513946044810242,0.8359261904510773,1257,373,0.020684168655529037,0.06970509383378017
lahaute,0.3,greedy,endpoint_corridor_0.100,mean_shift_1h,462,0.6921567875479412,0.6573484403242619,0.6041486291486292,1257,514,0.36754176610978523,0.8988326848249028
lahaute,0.3,maximum_iou,endpoint_corridor_0.100,mean_shift_1h,462,0.6670906449052448,0.6467519625159034,0.6041486291486292,1257,514,0.36754176610978523,0.8988326848249028
lahaute,0.5,greedy,endpoint_corridor_0.100,mean_shift_1h,339,0.709636651948361,0.6951289100218104,0.6997682258744206,1257,514,0.26968973747016706,0.6595330739299611
lahaute,0.5,maximum_iou,endpoint_corridor_0.100,mean_shift_1h,339,0.709636651948361,0.6951289100218104,0.6997682258744206,1257,514,0.26968973747016706,0.6595330739299611
lahaute,0.7,greedy,endpoint_corridor_0.100,mean_shift_1h,123,0.9384504211671808,0.9666256864826519,0.8914634146341464,1257,514,0.09785202863961814,0.23929961089494164
lahaute,0.7,maximum_iou,endpoint_corridor_0.100,mean_shift_1h,123,0.9384504211671808,0.9666256864826519,0.8914634146341464,1257,514,0.09785202863961814,0.23929961089494164
lahaute,0.3,greedy,endpoint_corridor_0.100,mean_shift_2h,214,0.45570783398517506,0.3871238230150602,0.46404881463292674,1257,437,0.17024661893396978,0.4897025171624714
lahaute,0.3,maximum_iou,endpoint_corridor_0.100,mean_shift_2h,214,0.45570783398517506,0.3871238230150602,0.46404881463292674,1257,437,0.17024661893396978,0.4897025171624714
lahaute,0.5,greedy,endpoint_corridor_0.100,mean_shift_2h,84,0.6645621779557862,0.510835452237533,0.616178860821718,1257,437,0.06682577565632458,0.19221967963386727
lahaute,0.5,maximum_iou,endpoint_corridor_0.100,mean_shift_2h,84,0.6645621779557862,0.510835452237533,0.616178860821718,1257,437,0.06682577565632458,0.19221967963386727
