step,residual_input_mw,residual_lp_mw,online_charge_mw,online_discharge_mw,online_soc_mwh,online_net_residual_mw,online_severe,lp_charge_mw,lp_discharge_mw,lp_soc_mwh,lp_net_residual_mw,lp_severe
56,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
57,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
58,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
59,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
60,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
61,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
62,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
63,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
64,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,6.307646377322798,0.0,False
65,-10.227465785464483,-10.227465785464483,0.0,0.0,1.7490000000000003,-10.227465785464483,False,0.0,8.745000000000001,6.307646377322798,-1.4824657854644823,False
66,6.110813714376188,6.110813714376188,6.110813714376188,0.0,1.7490000000000003,0.0,False,0.0,0.0,1.7490000000000003,6.110813714376188,False
67,1.7479516063321625,1.7479516063321625,1.7479516063321625,0.0,4.6796433044497014,0.0,False,0.0,0.0,1.7490000000000003,1.7479516063321625,False
68,33.00355617212083,33.00355617212083,8.745000000000001,0.0,5.51793144593699,24.25855617212083,True,8.745000000000001,0.0,1.7490000000000003,24.25855617212083,True
69,28.063436216986354,28.063436216986354,8.745000000000001,0.0,9.711886113073964,19.318436216986353,True,8.745000000000001,0.0,5.942954667136974,19.318436216986353,True
70,5.865960885905553,5.865960885905553,3.826571494157552,0.0,13.905840780210937,2.0393893917480006,False,0.0,0.0,10.136909334273948,5.865960885905553,False
71,11.998807375914595,11.998807375914595,0.0,0.0,15.741000000000001,11.998807375914595,False,0.0,0.0,10.136909334273948,11.998807375914595,False
72,14.846514112421746,14.846514112421746,0.0,0.0,15.741000000000001,14.846514112421746,False,0.0,0.0,10.136909334273948,14.846514112421746,False
73,9.683697407539956,9.683697407539956,0.0,0.0,15.741000000000001,9.683697407539956,False,0.0,0.0,10.136909334273948,9.683697407539956,False
74,14.129274901524989,14.129274901524989,0.0,0.0,15.741000000000001,14.129274901524989,False,0.0,0.0,10.136909334273948,14.129274901524989,False
75,19.231548040009137,19.231548040009137,0.0,0.0,15.741000000000001,19.231548040009137,True,1.7415480400091354,0.0,10.136909334273948,17.490000000000002,False
76,13.306926364683017,13.306926364683017,0.0,0.0,15.741000000000001,13.306926364683017,False,0.0,0.0,10.972126433237877,13.306926364683017,False
77,8.52867363466716,8.52867363466716,0.0,0.0,15.741000000000001,8.52867363466716,False,0.0,0.0,10.972126433237877,8.52867363466716,False
78,16.26877590886935,16.26877590886935,0.0,0.0,15.741000000000001,16.26877590886935,False,0.0,0.0,10.972126433237877,16.26877590886935,False
79,22.231122208447307,22.231122208447307,0.0,0.0,15.741000000000001,22.231122208447307,True,4.741122208447305,0.0,10.972126433237877,17.490000000000002,False
80,11.54344731385248,11.54344731385248,0.0,0.0,15.741000000000001,11.54344731385248,False,0.0,0.0,13.245888767552838,11.54344731385248,False
81,-1.0708567335263308,-1.0708567335263308,0.0,1.0708567335263308,15.741000000000001,0.0,False,0.0,1.0708567335263308,13.245888767552838,0.0,False
82,-11.719941258766085,-11.719941258766085,0.0,8.745000000000001,15.182777339174212,-2.9749412587660835,False,0.0,8.745000000000001,12.687666106727049,-2.9749412587660835,False
83,5.629887062577939,5.629887062577939,5.629887062577939,0.0,10.624130961851414,0.0,False,0.0,0.0,8.129019729404252,5.629887062577939,False
84,28.549452400603748,28.549452400603748,5.039522430385466,0.0,13.324129946591587,23.50992997021828,True,8.745000000000001,0.0,8.129019729404252,19.804452400603747,True
85,10.912839455131438,10.912839455131438,0.0,0.0,15.741000000000001,10.912839455131438,False,7.1270760593728575,0.0,12.322974396541227,3.785763395758581,False
86,-13.975411008916463,-13.975411008916463,0.0,8.745000000000001,15.741000000000001,-5.230411008916462,False,0.0,0.0,15.741000000000001,-13.975411008916463,False
87,-13.871996444597638,-13.871996444597638,0.0,8.745000000000001,11.182353622677205,-5.126996444597637,False,0.0,0.0,15.741000000000001,-13.871996444597638,False
88,-6.307332605875084,-6.307332605875084,0.0,6.307332605875084,6.6237072453544075,0.0,False,0.0,0.0,15.741000000000001,-6.307332605875084,False
89,-8.349600818733853,-8.349600818733853,0.0,3.043977263801547,3.3357828389115936,-5.305623554932305,False,0.0,0.0,15.741000000000001,-8.349600818733853,False
90,-8.9814084777394,-8.9814084777394,0.0,0.0,1.7490000000000003,-8.9814084777394,False,0.0,0.0,15.741000000000001,-8.9814084777394,False
91,-6.5098802314566475,-6.5098802314566475,0.0,0.0,1.7490000000000003,-6.5098802314566475,False,0.0,0.0,15.741000000000001,-6.5098802314566475,False
92,-13.008650067421522,-13.008650067421522,0.0,0.0,1.7490000000000003,-13.008650067421522,False,0.0,0.0,15.741000000000001,-13.008650067421522,False
93,-16.810189285215017,-16.810189285215017,0.0,0.0,1.7490000000000003,-16.810189285215017,False,0.0,0.0,15.741000000000001,-16.810189285215017,False
94,-9.142896174196586,-9.142896174196586,0.0,0.0,1.7490000000000003,-9.142896174196586,False,0.0,0.0,15.741000000000001,-9.142896174196586,False
95,-8.08286212895094,-8.08286212895094,0.0,0.0,1.7490000000000003,-8.08286212895094,False,0.0,0.0,15.741000000000001,-8.08286212895094,False
96,-10.757680005583046,-10.757680005583046,0.0,0.0,1.7490000000000003,-10.757680005583046,False,0.0,0.0,15.741000000000001,-10.757680005583046,False
97,-11.41797636267071,-11.41797636267071,0.0,0.0,1.7490000000000003,-11.41797636267071,False,0.0,0.0,15.741000000000001,-11.41797636267071,False
98,-12.927862669590766,-12.927862669590766,0.0,0.0,1.7490000000000003,-12.927862669590766,False,0.0,0.0,15.741000000000001,-12.927862669590766,False
99,-10.333203869722052,-10.333203869722052,0.0,0.0,1.7490000000000003,-10.333203869722052,False,0.0,6.569228004482971,15.741000000000001,-3.7639758652390807,False
100,-7.026299634120345,-7.026299634120345,0.0,0.0,1.7490000000000003,-7.026299634120345,False,0.0,0.0,12.316553179594768,-7.026299634120345,False
101,-5.529649459226756,-5.529649459226756,0.0,0.0,1.7490000000000003,-5.529649459226756,False,0.0,0.0,12.316553179594768,-5.529649459226756,False
102,-3.3682324206649947,-3.3682324206649947,0.0,0.0,1.7490000000000003,-3.3682324206649947,False,0.0,0.0,12.316553179594768,-3.3682324206649947,False
103,-4.019195783192567,-4.019195783192567,0.0,0.0,1.7490000000000003,-4.019195783192567,False,0.0,0.0,12.316553179594768,-4.019195783192567,False
104,-3.760825941753356,-3.760825941753356,0.0,0.0,1.7490000000000003,-3.760825941753356,False,0.0,0.0,12.316553179594768,-3.760825941753356,False
105,-2.0507270392278953,-2.0507270392278953,0.0,0.0,1.7490000000000003,-2.0507270392278953,False,0.0,0.0,12.316553179594768,-2.0507270392278953,False
106,-0.9333371867548159,-0.9333371867548159,0.0,0.0,1.7490000000000003,-0.9333371867548159,False,0.0,0.0,12.316553179594768,-0.9333371867548159,False
107,-0.6359620724294683,-0.6359620724294683,0.0,0.0,1.7490000000000003,-0.6359620724294683,False,0.0,0.0,12.316553179594768,-0.6359620724294683,False
108,0.03611814239130146,0.03611814239130146,0.03611814239130146,0.0,1.7490000000000003,0.0,False,0.03611814239130146,0.0,12.316553179594768,0.0,False
109,2.2917420214047732,2.2917420214047732,2.2917420214047732,0.0,1.7663216525843703,0.0,False,2.2917420214047732,0.0,12.333874832179138,0.0,False
110,3.6399457080459157,3.6399457080459157,3.6399457080459157,0.0,2.8654025155397127,0.0,False,3.6399457080459157,0.0,13.432955695134481,0.0,False
111,1.172659350422109,1.172659350422109,1.172659350422109,0.0,4.611059152519057,0.0,False,1.172659350422109,0.0,15.178612332113826,0.0,False
112,-1.401063896420892,-1.401063896420892,0.0,1.401063896420892,5.173446820405234,0.0,False,0.0,0.0,15.741000000000001,-1.401063896420892,False
113,-5.7294788200820985,-5.7294788200820985,0.0,5.168164108062079,4.443091776858423,-0.5613147120200193,False,0.0,0.0,15.741000000000001,-5.7294788200820985,False
114,-6.411469519924392,-6.411469519924392,0.0,4.2595540635239357e-16,1.7490000000000006,-6.411469519924392,False,0.0,0.0,15.741000000000001,-6.411469519924392,False
115,-2.7317857321104038,-2.7317857321104038,0.0,0.0,1.7490000000000003,-2.7317857321104038,False,0.0,0.0,15.741000000000001,-2.7317857321104038,False
116,-2.338459087574726,-2.338459087574726,0.0,0.0,1.7490000000000003,-2.338459087574726,False,0.0,0.0,15.741000000000001,-2.338459087574726,False
117,-2.7016853332114086,-2.7016853332114086,0.0,0.0,1.7490000000000003,-2.7016853332114086,False,0.0,0.0,15.741000000000001,-2.7016853332114086,False
118,-2.6851880862953004,-2.6851880862953004,0.0,0.0,1.7490000000000003,-2.6851880862953004,False,0.0,1.6140545539461866,15.741000000000001,-1.0711335323491138,False
119,-2.69244621165521,-2.69244621165521,0.0,0.0,1.7490000000000003,-2.69244621165521,False,0.0,2.69244621165521,14.899615901069396,0.0,False
120,-1.973028717868436,-1.973028717868436,0.0,0.0,1.7490000000000003,-1.973028717868436,False,0.0,1.973028717868436,13.496081290560705,0.0,False
121,-0.7589590301776277,-0.7589590301776277,0.0,0.0,1.7490000000000003,-0.7589590301776277,False,0.0,0.7589590301776277,12.46756897300041,0.0,False
122,-1.0456361794845115,-1.0456361794845115,0.0,0.0,1.7490000000000003,-1.0456361794845115,False,0.0,1.0456361794845115,12.071934229323375,0.0,False
123,-2.173761164550174,-2.173761164550174,0.0,0.0,1.7490000000000003,-2.173761164550174,False,0.0,2.173761164550174,11.526858691118147,0.0,False
124,-1.3215306921528536,-1.3215306921528536,0.0,0.0,1.7490000000000003,-1.3215306921528536,False,0.0,1.3215306921528536,10.393707352302636,0.0,False
125,2.2729749412402103,2.2729749412402103,2.2729749412402103,0.0,1.7490000000000003,0.0,False,2.2729749412402103,0.0,9.704811857470904,0.0,False
126,3.445412783344488,3.445412783344488,3.445412783344488,0.0,2.839080487489968,0.0,False,3.445412783344488,0.0,10.794892344960871,0.0,False
127,-1.3270132197794682,-1.3270132197794682,0.0,1.3270132197794682,4.491442411208779,0.0,False,0.0,1.3270132197794682,12.447254268679682,0.0,False
128,-4.703372774504319,-4.703372774504319,0.0,3.933903486838453,3.799688951288009,-0.7694692876658662,False,0.0,4.703372774504319,11.755500808758912,0.0,False
129,0.06225406884406987,0.06225406884406987,0.06225406884406987,0.0,1.7490000000000006,0.0,False,0.06225406884406987,0.0,9.303698263339497,0.0,False
130,3.723281981889252,3.723281981889252,3.723281981889252,0.0,1.7788560025816875,0.0,False,3.723281981889252,0.0,9.333554265921183,0.0,False
131,3.3261104846459193,3.3261104846459193,3.3261104846459193,0.0,3.564479312474361,0.0,False,3.3261104846459193,0.0,11.119177575813856,0.0,False
132,-0.7824018334917714,-0.7824018334917714,0.0,0.7824018334917714,5.159625863702946,0.0,False,0.0,0.7824018334917714,12.71432412704244,0.0,False
133,0.10629775785967269,0.10629775785967269,0.10629775785967269,0.0,4.751770714033651,0.0,False,0.10629775785967269,0.0,12.306468977373147,0.0,False
134,4.6516309499897766,4.6516309499897766,4.6516309499897766,0.0,4.802749327833739,0.0,False,4.6516309499897766,0.0,12.357447591173235,0.0,False
135,-2.761876417174439,-2.761876417174439,0.0,2.761876417174439,7.033593162311545,0.0,False,0.0,2.761876417174439,14.588291425651041,0.0,False
136,-0.5172730798049057,-0.5172730798049057,0.0,0.5172730798049057,5.593865555248593,0.0,False,0.0,0.5172730798049057,13.148563818588089,0.0,False
137,5.96785646108868,5.96785646108868,5.96785646108868,0.0,5.324218322391047,0.0,False,5.96785646108868,0.0,12.878916585730543,0.0,False
138,-4.566139058288333,-4.566139058288333,0.0,4.566139058288333,8.186301736660505,0.0,False,0.0,0.0,15.741000000000001,-4.566139058288333,False
139,-11.152303676201802,-11.152303676201802,0.0,7.782746779212532,5.806037211055218,-3.3695568969892697,False,0.0,1.9960840689149537,15.741000000000001,-9.156219607286848,False
140,-8.12043721541222,-8.12043721541222,0.0,4.2595540635239357e-16,1.7490000000000006,-8.12043721541222,False,0.0,8.12043721541222,14.700469249903843,0.0,False
141,-5.974278715672826,-5.974278715672826,0.0,0.0,1.7490000000000003,-5.974278715672826,False,0.0,5.974278715672826,10.467398730256486,0.0,False
142,8.818306472736154,8.818306472736154,8.745000000000001,0.0,1.7490000000000003,0.07330647273615298,False,8.745000000000001,0.0,7.353090665726055,0.07330647273615298,False
143,12.633422147830695,12.633422147830695,8.745000000000001,0.0,5.942954667136974,3.8884221478306937,False,8.745000000000001,0.0,11.547045332863028,3.8884221478306937,False
144,-7.0809143331936895,-7.0809143331936895,0.0,7.0809143331936895,10.136909334273948,0.0,False,0.0,4.023970930160024,15.741000000000001,-3.0569434030336655,False
145,-13.299459094544945,-13.299459094544945,0.0,8.745000000000001,6.445727576338387,-4.554459094544944,False,0.0,8.745000000000001,13.643360148287453,-4.554459094544944,False
146,-7.020335787195921,-7.020335787195921,0.0,0.2648856668063129,1.88708119901559,-6.755450120389608,False,0.0,7.020335787195921,9.084713770964656,0.0,False
147,-5.116980311359448,-5.116980311359448,0.0,0.0,1.7490000000000003,-5.116980311359448,False,0.0,5.116980311359448,5.42511076308698,0.0,False
148,-1.2806180271450214,-1.2806180271450214,0.0,0.0,1.7490000000000003,-1.2806180271450214,False,0.0,1.2806180271450214,2.7577003846752217,0.0,False
149,1.4393624484618908,1.4393624484618908,1.4393624484618908,0.0,1.7490000000000003,0.0,False,1.4393624484618908,0.0,2.090132090772544,0.0,False
150,-12.940048950133587,-12.940048950133587,0.0,1.3242134525849396,2.439293980380612,-11.615835497548648,False,0.0,0.0,2.780426071153155,-12.940048950133587,False
151,-17.91644712305446,-17.91644712305446,0.0,0.0,1.7490000000000003,-17.91644712305446,True,0.0,0.42644712305445864,2.780426071153155,-17.490000000000002,False
152,-6.26848688543903,-6.26848688543903,0.0,0.0,1.7490000000000003,-6.26848688543903,False,0.0,0.0,2.558125141178091,-6.26848688543903,False
153,1.8362436150241341,1.8362436150241341,1.8362436150241341,0.0,1.7490000000000003,0.0,False,1.8362436150241341,0.0,2.558125141178091,0.0,False
154,-1.4263141831228316,-1.4263141831228316,0.0,1.4263141831228316,2.629631501341445,0.0,False,0.0,0.0,3.438756642519536,-1.4263141831228316,False
155,-11.697131061520311,-11.697131061520311,0.0,0.2630299426993716,1.8861138359535639,-11.434101118820939,False,0.0,0.0,3.438756642519536,-11.697131061520311,False
156,-5.563276284537488,-5.563276284537488,0.0,0.0,1.7490000000000003,-5.563276284537488,False,0.0,0.0,3.438756642519536,-5.563276284537488,False
157,-1.7246788038746608,-1.7246788038746608,0.0,0.0,1.7490000000000003,-1.7246788038746608,False,0.0,0.0,3.438756642519536,-1.7246788038746608,False
158,-5.9849090161527965,-5.9849090161527965,0.0,0.0,1.7490000000000003,-5.9849090161527965,False,0.0,0.0,3.438756642519536,-5.9849090161527965,False
159,-10.742122391179553,-10.742122391179553,0.0,0.0,1.7490000000000003,-10.742122391179553,False,0.0,0.0,3.438756642519536,-10.742122391179553,False
160,-15.79682362328084,-15.79682362328084,0.0,0.0,1.7490000000000003,-15.79682362328084,False,0.0,0.0,3.438756642519536,-15.79682362328084,False
161,-10.34916711631357,-10.34916711631357,0.0,0.0,1.7490000000000003,-10.34916711631357,False,0.0,0.0,3.438756642519536,-10.34916711631357,False
162,-4.937766953514253,-4.937766953514253,0.0,0.0,1.7490000000000003,-4.937766953514253,False,0.0,0.0,3.438756642519536,-4.937766953514253,False
163,-3.8570542952721873,-3.8570542952721873,0.0,0.0,1.7490000000000003,-3.8570542952721873,False,0.0,0.0,3.438756642519536,-3.8570542952721873,False
164,-2.7866892472481566,-2.7866892472481566,0.0,0.0,1.7490000000000003,-2.7866892472481566,False,0.0,0.0,3.438756642519536,-2.7866892472481566,False
165,-1.5895327270363704,-1.5895327270363704,0.0,0.0,1.7490000000000003,-1.5895327270363704,False,0.0,0.0,3.438756642519536,-1.5895327270363704,False
166,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
167,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
168,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
169,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
170,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
171,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
172,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
173,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
174,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
175,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
176,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
177,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
178,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
179,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
180,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
181,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
182,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
183,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
184,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
185,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
186,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
187,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
188,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
189,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
190,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
191,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,3.438756642519536,0.0,False
192,-5.741618901318048,-5.741618901318048,0.0,0.0,1.7490000000000003,-5.741618901318048,False,0.0,0.0,3.438756642519536,-5.741618901318048,False
193,-7.880540996280222,-7.880540996280222,0.0,0.0,1.7490000000000003,-7.880540996280222,False,0.0,0.0,3.438756642519536,-7.880540996280222,False
194,-9.810006120144864,-9.810006120144864,0.0,0.0,1.7490000000000003,-9.810006120144864,False,0.0,0.0,3.438756642519536,-9.810006120144864,False
195,-13.974704420993815,-13.974704420993815,0.0,0.0,1.7490000000000003,-13.974704420993815,False,0.0,0.0,3.438756642519536,-13.974704420993815,False
196,-8.776442012808749,-8.776442012808749,0.0,0.0,1.7490000000000003,-8.776442012808749,False,0.0,0.0,3.438756642519536,-8.776442012808749,False
197,-14.908678983285483,-14.908678983285483,0.0,0.0,1.7490000000000003,-14.908678983285483,False,0.0,0.0,3.438756642519536,-14.908678983285483,False
198,-20.731515269168902,-20.731515269168902,0.0,0.0,1.7490000000000003,-20.731515269168902,True,0.0,3.2415152691689,3.438756642519536,-17.490000000000002,False
199,-13.596007137212938,-13.596007137212938,0.0,0.0,1.7490000000000003,-13.596007137212938,False,0.0,0.0,1.7490000000000003,-13.596007137212938,False
200,-8.359316752466386,-8.359316752466386,0.0,0.0,1.7490000000000003,-8.359316752466386,False,0.0,0.0,1.7490000000000003,-8.359316752466386,False
201,-1.3378223534651095,-1.3378223534651095,0.0,0.0,1.7490000000000003,-1.3378223534651095,False,0.0,0.0,1.7490000000000003,-1.3378223534651095,False
202,-1.1953556890694457,-1.1953556890694457,0.0,0.0,1.7490000000000003,-1.1953556890694457,False,0.0,0.0,1.7490000000000003,-1.1953556890694457,False
203,-2.5719607996903746,-2.5719607996903746,0.0,0.0,1.7490000000000003,-2.5719607996903746,False,0.0,0.0,1.7490000000000003,-2.5719607996903746,False
204,-2.326399634317083,-2.326399634317083,0.0,0.0,1.7490000000000003,-2.326399634317083,False,0.0,0.0,1.7490000000000003,-2.326399634317083,False
205,0.8114996138611766,0.8114996138611766,0.8114996138611766,0.0,1.7490000000000003,0.0,False,0.8114996138611766,0.0,1.7490000000000003,0.0,False
206,14.796281657652878,14.796281657652878,8.745000000000001,0.0,2.1381815429311533,6.051281657652877,False,8.745000000000001,0.0,2.1381815429311533,6.051281657652877,False
