step,residual_input_mw,residual_lp_mw,online_charge_mw,online_discharge_mw,online_soc_mwh,online_net_residual_mw,online_severe,lp_charge_mw,lp_discharge_mw,lp_soc_mwh,lp_net_residual_mw,lp_severe
47,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
48,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
49,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
50,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
51,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
52,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
53,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
54,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
55,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
56,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
57,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
58,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
59,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
60,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
61,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
62,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
63,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
64,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,5.622066478127361,0.0,False
65,-7.429829723075588,-7.429829723075588,0.0,0.0,1.7490000000000003,-7.429829723075588,False,0.0,7.429829723075588,5.622066478127361,0.0,False
66,8.490350859253063,8.490350859253063,8.490350859253063,0.0,1.7490000000000003,0.0,False,0.0,0.0,1.7490000000000003,8.490350859253063,False
67,6.822938907733722,6.822938907733722,6.822938907733722,0.0,5.820829229479108,0.0,False,0.0,0.0,1.7490000000000003,6.822938907733722,False
68,36.31933193390789,36.31933193390789,8.745000000000001,0.0,9.092995779013732,27.57433193390789,True,0.0,0.0,1.7490000000000003,36.31933193390789,True
69,31.972431891893876,31.972431891893876,5.117047047879118,0.0,13.286950446150705,26.855384844014758,True,0.0,0.0,1.7490000000000003,31.972431891893876,True
70,7.635924280110479,7.635924280110479,0.0,0.0,15.741000000000001,7.635924280110479,False,7.635924280110479,0.0,1.7490000000000003,0.0,False
71,10.4593376843263,10.4593376843263,0.0,0.0,15.741000000000001,10.4593376843263,False,0.0,0.0,5.411060637218283,10.4593376843263,False
72,13.978521569858158,13.978521569858158,0.0,0.0,15.741000000000001,13.978521569858158,False,0.0,0.0,5.411060637218283,13.978521569858158,False
73,7.296199780163145,7.296199780163145,0.0,0.0,15.741000000000001,7.296199780163145,False,7.296199780163145,0.0,5.411060637218283,0.0,False
74,10.407466435291271,10.407466435291271,0.0,0.0,15.741000000000001,10.407466435291271,False,0.0,0.0,8.910195127827658,10.407466435291271,False
75,14.594577914924496,14.594577914924496,0.0,0.0,15.741000000000001,14.594577914924496,False,0.0,0.0,8.910195127827658,14.594577914924496,False
76,7.037340245309863,7.037340245309863,0.0,0.0,15.741000000000001,7.037340245309863,False,7.037340245309863,0.0,8.910195127827658,0.0,False
77,0.9820697634925039,0.9820697634925039,0.0,0.0,15.741000000000001,0.9820697634925039,False,0.9820697634925039,0.0,12.285184946701088,0.0,False
78,8.839943978887513,8.839943978887513,0.0,0.0,15.741000000000001,8.839943978887513,False,0.0,0.0,12.75616905968605,8.839943978887513,False
79,15.817713965173382,15.817713965173382,0.0,0.0,15.741000000000001,15.817713965173382,False,1.277651638034531,0.0,12.75616905968605,14.540062327138852,False
80,4.664088060086621,4.664088060086621,0.0,0.0,15.741000000000001,4.664088060086621,False,4.664088060086621,0.0,13.368909259835863,0.0,False
81,-8.524379888751003,-8.524379888751003,0.0,8.524379888751003,15.741000000000001,0.0,False,0.0,8.524379888751003,15.605727314442852,0.0,False
82,-18.74142787480633,-18.74142787480633,0.0,8.745000000000001,11.297359805742932,-9.99642787480633,False,0.0,8.745000000000001,11.162087120185783,-9.99642787480633,False
83,1.5631281441372413,1.5631281441372413,1.5631281441372413,0.0,6.738713428420135,0.0,False,1.5631281441372413,0.0,6.603440742862985,0.0,False
84,28.125599338870092,28.125599338870092,8.745000000000001,0.0,7.488363351283204,19.38059933887009,True,8.745000000000001,0.0,7.353090665726055,19.38059933887009,True
85,10.032396798391034,10.032396798391034,8.46293695233124,0.0,11.682318018420178,1.569459846059793,False,8.745000000000001,0.0,11.547045332863028,1.2873967983910326,False
86,-17.76619137619951,-17.76619137619951,0.0,8.745000000000001,15.741000000000001,-9.02119137619951,False,0.0,0.0,15.741000000000001,-17.76619137619951,True
87,-16.65689643457865,-16.65689643457865,0.0,8.745000000000001,11.182353622677205,-7.911896434578647,False,0.0,0.0,15.741000000000001,-16.65689643457865,False
88,-5.1197576916098955,-5.1197576916098955,0.0,5.1197576916098955,6.6237072453544075,0.0,False,0.0,0.0,15.741000000000001,-5.1197576916098955,False
89,-4.260246827588199,-4.260246827588199,0.0,4.231552178066735,3.95484905740381,-0.028694649521463944,False,0.0,0.0,15.741000000000001,-4.260246827588199,False
90,-4.177237613006088,-4.177237613006088,0.0,4.2595540635239357e-16,1.7490000000000006,-4.177237613006088,False,0.0,0.0,15.741000000000001,-4.177237613006088,False
91,-1.9531620539737393,-1.9531620539737393,0.0,0.0,1.7490000000000003,-1.9531620539737393,False,0.0,0.0,15.741000000000001,-1.9531620539737393,False
92,-8.471460126202036,-8.471460126202036,0.0,0.0,1.7490000000000003,-8.471460126202036,False,0.0,0.0,15.741000000000001,-8.471460126202036,False
93,-12.123233311542421,-12.123233311542421,0.0,0.0,1.7490000000000003,-12.123233311542421,False,0.0,0.0,15.741000000000001,-12.123233311542421,False
94,-4.059303891162669,-4.059303891162669,0.0,0.0,1.7490000000000003,-4.059303891162669,False,0.0,0.0,15.741000000000001,-4.059303891162669,False
95,-2.2280588609973293,-2.2280588609973293,0.0,0.0,1.7490000000000003,-2.2280588609973293,False,0.0,0.0,15.741000000000001,-2.2280588609973293,False
96,-5.349947508950389,-5.349947508950389,0.0,0.0,1.7490000000000003,-5.349947508950389,False,0.0,0.0,15.741000000000001,-5.349947508950389,False
97,-7.033960341447149,-7.033960341447149,0.0,0.0,1.7490000000000003,-7.033960341447149,False,0.0,0.0,15.741000000000001,-7.033960341447149,False
98,-8.859239338463057,-8.859239338463057,0.0,0.0,1.7490000000000003,-8.859239338463057,False,0.0,6.746716563885232,15.741000000000001,-2.1125227745778252,False
99,-6.154515827596506,-6.154515827596506,0.0,0.0,1.7490000000000003,-6.154515827596506,False,0.0,0.0,12.224030872180776,-6.154515827596506,False
100,-3.6194266746087655,-3.6194266746087655,0.0,0.0,1.7490000000000003,-3.6194266746087655,False,0.0,0.0,12.224030872180776,-3.6194266746087655,False
101,-3.3467654400642806,-3.3467654400642806,0.0,0.0,1.7490000000000003,-3.3467654400642806,False,0.0,0.0,12.224030872180776,-3.3467654400642806,False
102,-1.8078149331909448,-1.8078149331909448,0.0,0.0,1.7490000000000003,-1.8078149331909448,False,0.0,0.0,12.224030872180776,-1.8078149331909448,False
103,-2.6368843629531824,-2.6368843629531824,0.0,0.0,1.7490000000000003,-2.6368843629531824,False,0.0,0.0,12.224030872180776,-2.6368843629531824,False
104,-3.1241718591495853,-3.1241718591495853,0.0,0.0,1.7490000000000003,-3.1241718591495853,False,0.0,0.0,12.224030872180776,-3.1241718591495853,False
105,-1.8082956735763724,-1.8082956735763724,0.0,0.0,1.7490000000000003,-1.8082956735763724,False,0.0,0.0,12.224030872180776,-1.8082956735763724,False
106,-0.7668342901287779,-0.7668342901287779,0.0,0.0,1.7490000000000003,-0.7668342901287779,False,0.0,0.0,12.224030872180776,-0.7668342901287779,False
107,-0.9560647656830299,-0.9560647656830299,0.0,0.0,1.7490000000000003,-0.9560647656830299,False,0.0,0.0,12.224030872180776,-0.9560647656830299,False
108,-0.9738528367991116,-0.9738528367991116,0.0,0.0,1.7490000000000003,-0.9738528367991116,False,0.0,0.0,12.224030872180776,-0.9738528367991116,False
109,1.2111991742550154,1.2111991742550154,1.2111991742550154,0.0,1.7490000000000003,0.0,False,1.2111991742550154,0.0,12.224030872180776,0.0,False
110,2.8477342829422616,2.8477342829422616,2.8477342829422616,0.0,2.3298707180902545,0.0,False,2.8477342829422616,0.0,12.804901590271031,0.0,False
111,0.6712580018298783,0.6712580018298783,0.6712580018298783,0.0,3.6955961025055384,0.0,False,0.6712580018298783,0.0,14.170626974686316,0.0,False
112,-1.7349022041560986,-1.7349022041560986,0.0,1.7349022041560986,4.017520131050702,0.0,False,0.0,1.7349022041560986,14.49255100323148,0.0,False
113,-5.803515767230471,-5.803515767230471,0.0,2.6168739381488844,3.113139839685861,-3.1866418290815868,False,0.0,5.803515767230471,13.588170711866638,0.0,False
114,-6.094323127575946,-6.094323127575946,0.0,0.0,1.7490000000000003,-6.094323127575946,False,0.0,6.094323127575946,10.562878987678998,0.0,False
115,-2.3368081553873186,-2.3368081553873186,0.0,0.0,1.7490000000000003,-2.3368081553873186,False,0.0,2.3368081553873186,7.385993447626553,0.0,False
116,-1.6041153769076502,-1.6041153769076502,0.0,0.0,1.7490000000000003,-1.6041153769076502,False,0.0,1.6041153769076502,6.167847989415602,0.0,False
117,-1.888109242837425,-1.888109242837425,0.0,0.0,1.7490000000000003,-1.888109242837425,False,0.0,1.888109242837425,5.331645044675996,0.0,False
118,-1.807334357209638,-1.807334357209638,0.0,0.0,1.7490000000000003,-1.807334357209638,False,0.0,1.807334357209638,4.347400063561015,0.0,False
119,-1.810907294246692,-1.810907294246692,0.0,0.0,1.7490000000000003,-1.810907294246692,False,0.0,1.810907294246692,3.405261902314046,0.0,False
120,-1.006385220380931,-1.006385220380931,0.0,0.0,1.7490000000000003,-1.006385220380931,False,0.0,1.006385220380931,2.461261218885217,0.0,False
121,0.3670476777530709,0.3670476777530709,0.3670476777530709,0.0,1.7490000000000003,0.0,False,0.3670476777530709,0.0,1.9366466575266426,0.0,False
122,0.17369566435208245,0.17369566435208245,0.17369566435208245,0.0,1.925029882352691,0.0,False,0.17369566435208245,0.0,2.1126765398793332,0.0,False
123,-0.8574525769009557,-0.8574525769009557,0.0,0.4974838747367414,2.0083313966089373,-0.3599687021642143,False,0.0,0.8574525769009557,2.1959780541355793,0.0,False
124,0.02061094233649583,0.02061094233649583,0.02061094233649583,0.0,1.7490000000000003,0.0,False,0.02061094233649583,0.0,1.7490000000000003,0.0,False
125,3.683338076907068,3.683338076907068,3.683338076907068,0.0,1.758884660698255,0.0,False,3.683338076907068,0.0,1.758884660698255,0.0,False
126,5.015563082208131,5.015563082208131,5.015563082208131,0.0,3.5253515467231518,0.0,False,5.015563082208131,0.0,3.5253515467231518,0.0,False
127,0.5461396450174418,0.5461396450174418,0.5461396450174418,0.0,5.930731100404878,0.0,False,0.5461396450174418,0.0,5.930731100404878,0.0,False
128,-2.653204418955845,-2.653204418955845,0.0,2.653204418955845,6.192650472975425,0.0,False,0.0,2.653204418955845,6.192650472975425,0.0,False
129,2.329840752480021,2.329840752480021,2.329840752480021,0.0,4.809572060994876,0.0,False,0.0,0.0,4.809572060994876,2.329840752480021,False
130,6.589485056455956,6.589485056455956,6.589485056455956,0.0,5.926924433499107,0.0,False,0.0,0.0,4.809572060994876,6.589485056455956,False
131,6.599957074245331,6.599957074245331,6.599957074245331,0.0,9.087130449114063,0.0,False,0.0,0.0,4.809572060994876,6.599957074245331,False
132,2.219604291645539,2.219604291645539,2.219604291645539,0.0,12.252358668031718,0.0,False,0.0,0.0,4.809572060994876,2.219604291645539,False
133,3.159486033909424,3.159486033909424,3.159486033909424,0.0,13.316843491147106,0.0,False,1.9470307787488392,0.0,4.809572060994876,1.2124552551605847,False
134,7.726549428131231,7.726549428131231,1.8952297063516317,0.0,14.832079763036015,5.831319721779599,False,7.726549428131231,0.0,5.743335219553256,0.0,False
135,0.8608357163766792,0.8608357163766792,0.0,0.0,15.741000000000001,0.8608357163766792,False,0.8608357163766792,0.0,9.448858150939818,0.0,False
136,2.8118666382124013,2.8118666382124013,0.0,0.0,15.741000000000001,2.8118666382124013,False,2.8118666382124013,0.0,9.861700457439095,0.0,False
137,9.338196901120902,9.338196901120902,0.0,0.0,15.741000000000001,9.338196901120902,False,8.745000000000001,0.0,11.210224323728134,0.5931969011209013,False
138,-0.6718855358562393,-0.6718855358562393,0.0,0.6718855358562393,15.741000000000001,0.0,False,0.0,0.6718855358562393,15.404178990865107,0.0,False
139,-8.059162575371827,-8.059162575371827,0.0,8.059162575371827,15.390755452943782,0.0,False,0.0,8.059162575371827,15.053934443808888,0.0,False
140,-4.891978405963462,-4.891978405963462,0.0,4.891978405963462,11.189626547457877,0.0,False,0.0,4.891978405963462,10.852805538322983,0.0,False
141,-1.8216387574792214,-1.8216387574792214,0.0,1.8216387574792214,8.639506520209542,0.0,False,0.0,1.8216387574792214,8.302685511074648,0.0,False
142,13.223761490880326,13.223761490880326,8.745000000000001,0.0,7.689911674860948,4.478761490880325,False,8.745000000000001,0.0,7.353090665726055,4.478761490880325,False
143,17.006666201193752,17.006666201193752,8.042679646381249,0.0,11.883866341997923,8.963986554812504,False,8.745000000000001,0.0,11.547045332863028,8.261666201193751,False
144,-3.356683529650872,-3.356683529650872,0.0,3.356683529650872,15.741000000000001,0.0,False,0.0,0.0,15.741000000000001,-3.356683529650872,False
145,-10.949909086370816,-10.949909086370816,0.0,8.745000000000001,13.99120775159954,-2.204909086370815,False,0.0,3.023633487204629,15.741000000000001,-7.926275599166187,False
146,-4.077600845501465,-4.077600845501465,0.0,4.077600845501465,9.432561374276741,0.0,False,0.0,4.077600845501465,14.164822087730444,0.0,False
147,-0.986025956267379,-0.986025956267379,0.0,0.986025956267379,7.306964996630814,0.0,False,0.0,0.986025956267379,12.039225710084517,0.0,False
148,3.107922605355549,3.107922605355549,3.107922605355549,0.0,6.792963435340416,0.0,False,3.107922605355549,0.0,11.52522414879412,0.0,False
149,5.682577708746051,5.682577708746051,5.682577708746051,0.0,8.283470755618449,0.0,False,5.682577708746051,0.0,13.015731469072154,0.0,False
150,-9.297413310837559,-9.297413310837559,0.0,8.745000000000001,11.008739286546298,-0.552413310837558,False,0.0,0.14260588778151245,15.741000000000001,-9.154807423056047,False
151,-14.678863884911397,-14.678863884911397,0.0,8.745000000000001,6.450092909223501,-5.933863884911396,False,0.0,8.745000000000001,15.666661542170374,-5.933863884911396,False
152,-2.365190261882933,-2.365190261882933,0.0,0.2732598272303847,1.8914465319007032,-2.0919304346525482,False,0.0,2.365190261882933,11.108015164847577,0.0,False
153,6.855123637814738,6.855123637814738,6.855123637814738,0.0,1.7490000000000003,0.0,False,6.855123637814738,0.0,9.87507451087253,0.0,False
154,3.2333620748971907,3.2333620748971907,3.2333620748971907,0.0,5.0366018038438085,0.0,False,3.2333620748971907,0.0,13.162676314716338,0.0,False
155,-7.424846879036854,-7.424846879036854,0.0,7.424846879036854,6.587267780351386,0.0,False,0.0,0.0,14.713342291223915,-7.424846879036854,False
156,-2.057052340854358,-2.057052340854358,0.0,1.8565599766581207,2.7167987892367114,-0.2004923641962375,False,0.0,0.0,14.713342291223915,-2.057052340854358,False
157,2.1428144499668167,2.1428144499668167,2.1428144499668167,0.0,1.7490000000000003,0.0,False,2.1428144499668167,0.0,14.713342291223915,0.0,False
158,-1.4691869300240292,-1.4691869300240292,0.0,1.4691869300240292,2.776657708776087,0.0,False,0.0,0.0,15.741000000000001,-1.4691869300240292,False
159,-7.678922079082155,-7.678922079082155,0.0,0.5022023639454425,2.0107910791404047,-7.176719715136713,False,0.0,0.0,15.741000000000001,-7.678922079082155,False
160,-12.783817288392168,-12.783817288392168,0.0,0.0,1.7490000000000003,-12.783817288392168,False,0.0,0.6063098696766263,15.741000000000001,-12.177507418715543,False
161,-7.447757598908494,-7.447757598908494,0.0,0.0,1.7490000000000003,-7.447757598908494,False,0.0,0.0,15.424939131968394,-7.447757598908494,False
162,-1.9346266148426772,-1.9346266148426772,0.0,0.0,1.7490000000000003,-1.9346266148426772,False,0.0,0.0,15.424939131968394,-1.9346266148426772,False
163,-1.159733079936467,-1.159733079936467,0.0,0.0,1.7490000000000003,-1.159733079936467,False,0.0,0.0,15.424939131968394,-1.159733079936467,False
164,-0.7069041889623252,-0.7069041889623252,0.0,0.0,1.7490000000000003,-0.7069041889623252,False,0.0,0.0,15.424939131968394,-0.7069041889623252,False
165,-0.08709785673839122,-0.08709785673839122,0.0,0.0,1.7490000000000003,-0.08709785673839122,False,0.0,0.0,15.424939131968394,-0.08709785673839122,False
166,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
167,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
168,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
169,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
170,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
171,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
172,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
173,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
174,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
175,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
176,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
177,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
178,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
179,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
180,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
181,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
182,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
183,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
184,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
185,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
186,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
187,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
188,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
189,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
190,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
191,,0.0,0.0,0.0,1.7490000000000003,,False,0.0,0.0,15.424939131968394,0.0,False
192,-6.666368468565032,-6.666368468565032,0.0,0.0,1.7490000000000003,-6.666368468565032,False,0.0,0.0,15.424939131968394,-6.666368468565032,False
193,-7.614499275029933,-7.614499275029933,0.0,0.0,1.7490000000000003,-7.614499275029933,False,0.0,0.0,15.424939131968394,-7.614499275029933,False
194,-8.706270311474906,-8.706270311474906,0.0,0.0,1.7490000000000003,-8.706270311474906,False,0.0,0.0,15.424939131968394,-8.706270311474906,False
195,-11.918290457841854,-11.918290457841854,0.0,0.0,1.7490000000000003,-11.918290457841854,False,0.0,8.745000000000001,15.424939131968394,-3.173290457841853,False
196,-5.8354114521307014,-5.8354114521307014,0.0,0.0,1.7490000000000003,-5.8354114521307014,False,0.0,0.0,10.866292754645595,-5.8354114521307014,False
197,-10.6388075187211,-10.6388075187211,0.0,0.0,1.7490000000000003,-10.6388075187211,False,0.0,8.745000000000001,10.866292754645595,-1.8938075187210988,False
198,-15.696179093496426,-15.696179093496426,0.0,0.0,1.7490000000000003,-15.696179093496426,False,0.0,8.745000000000001,6.307646377322798,-6.951179093496425,False
199,-8.713669983535729,-8.713669983535729,0.0,0.0,1.7490000000000003,-8.713669983535729,False,0.0,0.0,1.7490000000000003,-8.713669983535729,False
200,-2.4966369530531622,-2.4966369530531622,0.0,0.0,1.7490000000000003,-2.4966369530531622,False,0.0,0.0,1.7490000000000003,-2.4966369530531622,False
201,4.263706484939207,4.263706484939207,4.263706484939207,0.0,1.7490000000000003,0.0,False,0.0,0.0,1.7490000000000003,4.263706484939207,False
202,4.138460627484293,4.138460627484293,4.138460627484293,0.0,3.7938017966624322,0.0,False,0.0,0.0,1.7490000000000003,4.138460627484293,False
203,2.7253708319871857,2.7253708319871857,2.7253708319871857,0.0,5.778537790190203,0.0,False,0.0,0.0,1.7490000000000003,2.7253708319871857,False
204,2.0818952026637656,2.0818952026637656,2.0818952026637656,0.0,7.085579725066319,0.0,False,0.0,0.0,1.7490000000000003,2.0818952026637656,False
205,5.43780533335573,5.43780533335573,5.43780533335573,0.0,8.08402158918316,0.0,False,2.9403368148659013,0.0,1.7490000000000003,2.4974685184898284,False
206,18.279184701928326,18.279184701928326,8.745000000000001,0.0,10.691901412717705,9.534184701928325,False,8.745000000000001,0.0,3.159135998589081,9.534184701928325,False
207,18.845251700446692,18.845251700446692,1.7830983344357167,0.0,14.88585607985468,17.062153366010975,False,8.745000000000001,0.0,7.353090665726055,10.100251700446691,False
208,14.037963278851663,14.037963278851663,0.0,0.0,15.741000000000001,14.037963278851663,False,8.745000000000001,0.0,11.547045332863028,5.292963278851662,False
