site,config_a,config_b,pairs,left_candidates,right_candidates,left_coverage,right_coverage,mean_iou,iou_ge_030,iou_ge_050,iou_ge_070
hill,endpoint_corridor_0.050,sda_florita2013_0.025,3868,8585,5315,0.45055329062317995,0.7277516462841016,0.5756469444034077,1.0,1.0,0.12073422957600827
hill,endpoint_corridor_0.050,threshold_1h,4452,8585,7040,0.518578916715201,0.6323863636363637,0.7078236640568177,1.0,1.0,0.3771338724168913
hill,endpoint_corridor_0.050,threshold_2h,871,8585,5402,0.10145602795573674,0.1612365790447982,0.6109395993724352,1.0,1.0,0.27210103329506313
hill,endpoint_corridor_0.050,threshold_4h,39,8585,3280,0.00454280722189866,0.011890243902439025,0.5707070707070708,1.0,1.0,0.1282051282051282
hill,endpoint_corridor_0.100,financial_tail_1h,1655,8952,2177,0.18487488829311885,0.7602204869085898,0.7442339231765214,1.0,1.0,0.4350453172205438
hill,endpoint_corridor_0.100,financial_tail_2h,556,8952,1467,0.06210902591599642,0.37900477164280844,0.6493769270298047,1.0,1.0,0.3597122302158273
hill,endpoint_corridor_0.100,financial_tail_4h,98,8952,1091,0.010947274352100089,0.08982584784601283,0.5996851221341016,1.0,1.0,0.21428571428571427
hill,endpoint_corridor_0.100,mean_shift_1h,2384,8952,4526,0.26630920464700625,0.5267344233318604,0.6789284715564078,1.0,1.0,0.3225671140939597
hill,endpoint_corridor_0.100,mean_shift_2h,230,8952,2660,0.025692582663092045,0.08646616541353383,0.5996622438374356,1.0,1.0,0.21739130434782608
hill,endpoint_corridor_0.100,mean_shift_4h,6,8952,1328,0.0006702412868632708,0.004518072289156626,0.5832580187843345,1.0,1.0,0.16666666666666666
hill,endpoint_corridor_0.100,opsda_cui2015_1h_0.025,3014,8952,3665,0.33668453976764967,0.8223738062755798,0.6374695863746959,1.0,1.0,0.23158593231585933
hill,endpoint_corridor_0.100,opsda_cui2015_2h_0.025,4212,8952,6774,0.47050938337801607,0.6217891939769707,0.6588211685433907,1.0,1.0,0.3181386514719848
hill,endpoint_corridor_0.100,opsda_cui2015_4h_0.025,4405,8952,9953,0.4920688114387846,0.44258012659499646,0.6694045921287692,1.0,1.0,0.34642451759364357
hill,endpoint_corridor_0.100,sda_florita2013_0.025,3982,8952,5315,0.444816800714924,0.7492003762935089,0.6607822140469051,1.0,1.0,0.2855349070818684
hill,endpoint_corridor_0.100,threshold_1h,5230,8952,7040,0.5842269883824843,0.7428977272727273,0.7472475644177364,1.0,1.0,0.4439770554493308
hill,endpoint_corridor_0.100,threshold_2h,1740,8952,5402,0.19436997319034852,0.32210292484265085,0.6641145859249308,1.0,1.0,0.39482758620689656
hill,endpoint_corridor_0.100,threshold_4h,176,8952,3280,0.01966041108132261,0.05365853658536585,0.6208093122155621,1.0,1.0,0.24431818181818182
hill,financial_tail_1h,financial_tail_2h,797,2177,1467,0.3661001378043179,0.5432856169052488,0.5712154707135887,1.0,1.0,0.15558343789209536
hill,financial_tail_1h,financial_tail_4h,15,2177,1091,0.006890215893431328,0.013748854262144821,0.5457795907795907,1.0,1.0,0.06666666666666667
hill,financial_tail_1h,mean_shift_1h,1489,2177,4526,0.6839687643546164,0.32898806893504196,0.6683669662178728,1.0,1.0,0.3143049026192075
hill,financial_tail_1h,mean_shift_2h,26,2177,2660,0.011943040881947635,0.009774436090225564,0.5386132030362799,1.0,1.0,0.0
hill,financial_tail_1h,opsda_cui2015_1h_0.025,840,2177,3665,0.3858520900321543,0.2291950886766712,0.814484126984127,1.0,1.0,0.4726190476190476
hill,financial_tail_1h,opsda_cui2015_2h_0.025,1373,2177,6774,0.6306844281120808,0.20268674343076468,0.7327159851558978,1.0,1.0,0.4187909686817189
hill,financial_tail_1h,opsda_cui2015_4h_0.025,1323,2177,9953,0.6077170418006431,0.13292474630764595,0.7384776661987545,1.0,1.0,0.41798941798941797
hill,financial_tail_1h,sda_florita2013_0.025,1190,2177,5315,0.5466237942122186,0.22389463781749766,0.7615266106442578,1.0,1.0,0.37478991596638656
hill,financial_tail_1h,threshold_1h,1989,2177,7040,0.913642627468994,0.2825284090909091,0.8838660250424956,1.0,1.0,0.7154348919054802
hill,financial_tail_1h,threshold_2h,554,2177,5402,0.25447864033073037,0.10255460940392447,0.5487156896452925,1.0,1.0,0.07942238267148015
hill,financial_tail_1h,threshold_4h,5,2177,3280,0.0022967386311437757,0.001524390243902439,0.5177777777777778,1.0,1.0,0.0
hill,financial_tail_2h,financial_tail_4h,541,1467,1091,0.36877982276755283,0.49587534372135655,0.598227067627058,1.0,1.0,0.17744916820702403
hill,financial_tail_2h,mean_shift_1h,1089,1467,4526,0.7423312883435583,0.24060980998674325,0.7361804454090956,1.0,1.0,0.5730027548209367
hill,financial_tail_2h,mean_shift_2h,770,1467,2660,0.5248807089297887,0.2894736842105263,0.6185645973795325,1.0,1.0,0.21948051948051947
hill,financial_tail_2h,mean_shift_4h,6,1467,1328,0.00408997955010225,0.004518072289156626,0.5732869310958556,1.0,1.0,0.0
hill,financial_tail_2h,opsda_cui2015_1h_0.025,248,1467,3665,0.169052488070893,0.06766712141882673,0.5,1.0,1.0,0.0
hill,financial_tail_2h,opsda_cui2015_2h_0.025,894,1467,6774,0.6094069529652352,0.13197519929140833,0.6749547246191541,1.0,1.0,0.37024608501118567
hill,financial_tail_2h,opsda_cui2015_4h_0.025,1178,1467,9953,0.8029993183367417,0.11835627449010348,0.7340416092113886,1.0,1.0,0.5679117147707979
hill,financial_tail_2h,sda_florita2013_0.025,566,1467,5315,0.3858214042263122,0.10649106302916275,0.5895528352683829,1.0,1.0,0.24028268551236748
hill,financial_tail_2h,threshold_1h,1023,1467,7040,0.6973415132924335,0.1453125,0.6480434141724464,1.0,1.0,0.3841642228739003
hill,financial_tail_2h,threshold_2h,1285,1467,5402,0.8759372869802318,0.2378748611625324,0.8111626808124861,1.0,1.0,0.7385214007782102
hill,financial_tail_2h,threshold_4h,282,1467,3280,0.19222903885480572,0.08597560975609755,0.5744498795061855,1.0,1.0,0.09929078014184398
hill,financial_tail_4h,mean_shift_1h,247,1091,4526,0.22639780018331807,0.05457357490057446,0.5776126819649088,1.0,1.0,0.145748987854251
hill,financial_tail_4h,mean_shift_2h,840,1091,2660,0.76993583868011,0.3157894736842105,0.7485815979547651,1.0,1.0,0.6880952380952381
hill,financial_tail_4h,mean_shift_4h,383,1091,1328,0.3510540788267644,0.2884036144578313,0.6101742454266779,1.0,1.0,0.1906005221932115
