0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.6192766692955639,0.23250825327177865,0.024972427842041234,-0.06757531209817569,-0.6817956208292373,-0.5822014013910555,-0.47102539396240395,-0.34731692632508604,-0.2091663353768074,-0.07804666392048298,0.0703094628361498,0.2453923840754289,0.4803540258936211,0.40448813424885943,0.3391270776826793,0.2803187378216407,0.22615328632387144,0.25110667767484157,0.27693448977464374,0.3037589301270302,0.3317359525355159,0.2811920227585916,0.731542706489563,0.6097824361975768,-0.4122506446723775
0.7482219771666165,0.4006376941726529,0.20115015693538807,0.10970878722178984,-0.5418674853970766,-0.42944376495099096,-0.30781524156533074,-0.1762263539713328,-0.0331593682446617,0.09926703983037488,0.2453923840754289,0.41275925653889795,0.627715656945399,0.5596604179829544,0.49995407262195946,0.44545558352662995,0.39464710088708294,0.41812505714340364,0.4422979572071908,0.4672629582412692,0.493143976031215,0.44627001913077335,0.8404639363288879,0.7401833322534381,-0.244851089389568
0.8905313872048088,0.6173318512802132,0.44006029256184,0.355140110557487,-0.31411432036721126,-0.18958835900678206,-0.059726479737641586,0.07590930757770542,0.21819881575879274,0.3453058633183638,0.4803540258936211,0.627715656945399,0.80266438748049,0.7493698246055271,0.7009150464333777,0.6554791748171763,0.6121823573078281,0.632296714306483,0.6528138946527625,0.6737902743272728,0.695297630783245,0.6561660575568133,0.9493851661682128,0.8849920092770309,0.005767743980874873
0.8488852135540168,0.548615485770601,0.36257234019057405,0.2748413535983536,-0.3932492029513708,-0.2719146895954498,-0.14389997948134994,-0.008656739529989299,0.13491649449503973,0.26473145352929045,0.40448813424885943,0.5596604179829544,0.7493698246055271,0.6907101287562232,0.6381094894814228,0.5892883265272,0.543145110002183,0.5645392536471809,0.5864377200466118,0.6089110559099389,0.6320491536813587,0.5900231960867188,0.9194319248199464,0.8424624245557494,-0.07878972270447848
0.8095836229646132,0.4884190950634995,0.29608985588548364,0.2064980062128982,-0.4569765482115707,-0.33896106169286866,-0.21318283024546503,-0.07900466158551417,0.06485340447750554,0.1962138356545502,0.3391270776826793,0.49995407262195946,0.7009150464333777,0.6381094894814228,0.582344868769276,0.5309722117904615,0.482711471393625,0.5050541534488185,0.527982896109539,0.5515796570823442,0.5759489175144289,0.5317430152300422,0.8894787430763245,0.8024605200173358,-0.14874764058195689
0.7717444589251657,0.433537279683689,0.23647238008102733,0.1456122358928727,-0.5110928603288549,-0.39647599519088245,-0.2731771013467529,-0.1404835285998542,0.003036259345146619,0.13521703669992596,0.2803187378216407,0.44545558352662995,0.6554791748171763,0.5892883265272,0.5309722117904615,0.4775681762417392,0.4276445782629807,0.4507291687721403,0.47446923072141906,0.4989564113275732,0.5243075807855468,0.47836739504011594,0.8595255017280579,0.7640352559557071,-0.20959856959149087
0.7349415233461374,0.3824210851047496,0.18171906231930318,0.09001047883019081,-0.5583993775143055,-0.44723752419748636,-0.32659003763985067,-0.1956783050744002,-0.05293828787283428,0.07954905999813033,0.22615328632387144,0.39464710088708294,0.6121823573078281,0.543145110002183,0.482711471393625,0.4276445782629807,0.3763802703832724,0.400060364491123,0.42445660669773616,0.44966911398890835,0.4758255870650841,0.42846688527179844,0.8295722603797913,0.7267271453327102,-0.2639968253625653
0.7521225949092553,0.4060355386791732,0.20692501527679574,0.11557020091072023,-0.5369002197950841,-0.4241090073955294,-0.3021973719135556,-0.1704166782636482,-0.027263105494142348,0.1051351066540927,0.25110667767484157,0.41812505714340364,0.632296714306483,0.5645392536471809,0.5050541534488185,0.4507291687721403,0.400060364491123,0.42347630796798086,0.4475808240966872,0.47247018070413394,0.4982671563498353,0.45154119711579255,0.8436457514762878,0.7441369244589663,-0.23912745880589503
0.7694987759093095,0.430359178070397,0.2330470658880875,0.1421251023497634,-0.5141184719191355,-0.3997085289435314,-0.2765651606395135,-0.1439714980023779,-0.0004875302047777086,0.13172477270206923,0.27693448977464374,0.4422979572071908,0.6528138946527625,0.5864377200466118,0.527982896109539,0.47446923072141906,0.42445660669773616,0.4475808240966872,0.4713643936630661,0.4958995043328246,0.5213037189810673,0.47526997703097573,0.8577191829681396,0.7617570549426421,-0.21304278319145986
0.7870974397284558,0.45549114843349064,0.26021323785937006,0.16981424192971795,-0.48987501819059004,-0.37385844105453786,-0.24952026661105448,-0.11617743008830117,0.027542175078203113,0.15945829454476196,0.3037589301270302,0.4672629582412692,0.6737902743272728,0.6089110559099389,0.5515796570823442,0.4989564113275732,0.44966911398890835,0.47247018070413394,0.4958995043328246,0.5200449331055381,0.5450184796756745,0.49974473217134574,0.8717926740646362,0.7796170384809442,-0.1855730379750744
